device_id,record_time,cpu_usage_percent,memory_usage_percent,temperature_celsius,online_flag
RSU-2876,2025-06-01 03:56:01,71.0,28.7,31.0,True
SEN-9448,2025-06-02 06:08:23,69.0,27.3,35.3,True
DEV-9259,2025-06-04 17:57:48,32.9,45.7,34.6,True
RSU-6684,2025-06-03 07:41:08,75.7,55.3,43.9,True
CAM-5094,2025-06-02 15:53:40,94.8,42.2,67.2,True
VMS-6450,2025-06-04 21:42:42,77.7,39.4,37.1,True
VMS-7793,2025-06-04 05:36:12,48.4,42.9,84.4,True
SEN-9448,2025-06-04 08:11:57,14.9,39.3,68.7,True
DEV-9259,2025-06-04 15:04:31,24.2,48.1,38.1,True
CAM-5720,2025-06-02 17:24:35,12.4,52.3,76.9,True
RSU-9703,2025-06-07 20:04:21,85.9,93.0,78.7,True
CAM-8906,2025-06-02 09:06:57,28.9,82.8,67.1,True
CAM-9540,2025-06-06 10:47:06,92.0,51.3,83.2,True
VMS-4540,2025-06-02 13:49:17,44.5,45.4,27.5,True
DEV-5777,2025-06-01 06:22:59,39.3,11.4,36.4,True
CAM-9540,2025-06-07 18:35:37,16.2,38.0,50.9,True
CAM-8906,2025-06-04 07:25:52,70.0,86.4,25.3,True
RSU-6684,2025-06-03 06:55:38,15.3,73.5,31.1,True
RSU-9703,2025-06-03 06:17:28,63.5,20.5,73.4,False
VMS-5226,2025-06-01 18:50:57,82.7,76.9,54.1,True
SEN-9219,2025-06-02 19:03:09,76.8,29.3,66.7,True
VMS-9055,2025-06-03 05:05:12,81.1,20.6,69.6,True
SEN-9219,2025-06-04 19:59:25,35.7,39.0,63.0,True
VMS-3279,2025-06-06 15:56:58,10.4,42.1,42.3,True
CAM-9540,2025-06-04 17:15:55,27.5,66.0,31.1,True
VMS-9485,2025-06-06 17:03:47,73.2,45.6,56.7,True
SEN-7909,2025-06-06 13:15:26,54.2,18.6,69.8,True
CAM-3584,2025-06-02 10:22:13,73.5,18.3,62.7,True
VMS-2566,2025-06-02 13:27:59,85.7,39.8,68.1,True
VMS-7793,2025-06-06 13:36:04,14.8,26.0,38.8,True
RSU-2412,2025-06-04 03:34:25,9.8,88.3,27.4,True
VMS-3279,2025-06-06 07:20:36,94.2,26.3,49.2,True
SEN-7909,2025-06-03 08:17:27,27.6,19.0,71.5,True
DEV-3696,2025-06-07 10:20:53,52.4,18.7,66.9,True
VMS-9055,2025-06-05 22:12:43,83.9,16.1,65.6,True
CAM-5720,2025-06-06 23:29:26,79.6,14.9,35.7,True
VMS-7793,2025-06-05 07:10:04,41.6,74.3,71.2,True
CAM-9540,2025-06-02 12:55:59,82.2,17.1,62.1,True
SEN-8721,2025-06-01 07:38:28,34.3,24.7,66.2,True
DEV-3696,2025-06-06 08:45:44,82.7,16.6,33.8,True
VMS-6450,2025-06-02 08:14:08,20.3,28.6,61.7,True
VMS-9055,2025-06-01 08:41:29,42.6,53.2,33.8,False
DEV-5777,2025-06-04 17:44:38,20.4,19.6,71.8,True
RSU-2412,2025-06-02 18:42:03,54.2,61.8,58.9,False
SEN-7909,2025-06-06 05:20:59,19.7,92.4,53.7,True
RSU-4083,2025-06-05 20:41:02,46.3,37.8,82.9,True
RSU-9703,2025-06-05 09:11:07,56.4,65.5,56.7,True
RSU-9703,2025-06-02 07:21:08,5.2,69.0,76.8,True
VMS-2566,2025-06-03 06:21:09,57.7,17.2,72.0,True
CAM-5320,2025-06-02 21:07:05,30.9,17.0,60.0,True
RSU-2876,2025-06-02 17:38:37,72.6,74.7,41.3,True
SEN-9113,2025-06-04 09:12:52,48.3,44.2,34.4,True
SEN-6121,2025-06-07 18:38:44,64.0,58.0,70.1,True
VMS-6450,2025-06-07 08:37:22,61.9,69.6,83.8,True
DEV-3696,2025-06-02 09:17:23,25.6,76.5,35.2,True
CAM-8906,2025-06-03 22:03:36,64.2,88.7,42.2,True
VMS-9055,2025-06-07 06:38:26,64.3,62.8,38.4,True
CAM-3584,2025-06-04 16:57:58,44.4,60.9,47.2,True
VMS-5226,2025-06-03 08:00:55,10.9,35.0,30.2,True
SEN-9448,2025-06-04 18:32:56,21.3,27.6,77.7,True
SEN-9113,2025-06-04 08:57:44,48.1,84.3,70.2,True
CAM-9540,2025-06-07 12:55:15,25.4,52.7,59.4,True
DEV-3696,2025-06-01 09:37:41,71.1,56.0,84.1,True
SEN-9448,2025-06-04 06:09:30,87.5,87.3,55.4,True
VMS-9485,2025-06-02 17:30:24,90.0,24.3,67.0,True
SEN-9219,2025-06-04 07:46:05,42.2,37.4,50.3,True
VMS-6450,2025-06-02 19:35:23,76.8,67.0,68.0,True
VMS-6450,2025-06-01 06:30:51,83.1,38.1,72.0,True
RSU-4083,2025-06-05 06:37:51,72.9,49.4,59.9,True
SEN-7909,2025-06-02 19:22:29,53.4,57.3,60.2,True
CAM-9540,2025-06-02 08:03:18,94.9,90.8,80.8,True
CAM-9540,2025-06-07 07:49:07,23.9,86.0,77.5,True
DEV-5777,2025-06-01 17:31:53,45.6,74.8,59.4,True
VMS-9055,2025-06-05 18:37:27,63.2,20.0,54.7,True
DEV-3696,2025-06-01 14:39:05,86.7,72.9,74.7,True
CAM-3584,2025-06-02 15:54:53,57.3,95.0,43.4,True
DEV-3696,2025-06-04 07:38:50,7.8,82.0,84.7,True
RSU-9703,2025-06-06 14:21:18,73.7,27.7,55.9,True
VMS-3279,2025-06-03 17:31:45,5.3,63.6,51.5,True
RSU-9703,2025-06-07 21:45:09,58.7,27.9,50.0,True
RSU-2876,2025-06-03 18:52:06,6.4,24.3,73.3,True
CAM-5720,2025-06-01 17:45:13,59.2,39.3,34.2,True
CAM-5320,2025-06-02 06:14:52,8.8,61.3,48.5,True
SEN-8721,2025-06-07 20:40:43,43.4,30.8,79.8,True
VMS-9055,2025-06-06 07:56:10,65.4,73.9,80.5,True
CAM-5720,2025-06-02 19:26:51,37.3,35.4,79.7,False
SEN-6121,2025-06-07 11:02:06,29.5,57.3,82.6,True
RSU-9703,2025-06-07 08:53:49,28.1,11.3,52.4,True
CAM-5094,2025-06-02 04:16:34,61.8,51.7,84.1,True
SEN-8721,2025-06-06 08:57:08,94.4,31.3,48.7,True
SEN-6121,2025-06-02 09:42:22,41.9,42.8,55.0,True
RSU-6684,2025-06-05 10:36:01,5.2,18.2,48.4,False
RSU-2412,2025-06-06 18:41:34,29.3,69.0,27.7,True
CAM-5094,2025-06-01 20:14:13,63.6,58.8,44.2,True
CAM-5320,2025-06-04 15:19:10,79.1,59.2,76.3,True
VMS-4540,2025-06-05 07:51:56,40.8,58.3,70.5,False
SEN-9113,2025-06-05 06:33:25,69.1,85.6,33.7,True
VMS-3279,2025-06-02 07:58:25,77.6,61.8,28.5,True
VMS-7793,2025-06-05 18:34:41,64.6,90.2,50.9,True
RSU-6684,2025-06-04 07:33:20,32.6,54.0,57.0,True
CAM-5094,2025-06-02 06:49:06,75.2,88.3,43.3,False
SEN-8721,2025-06-01 18:12:37,49.4,34.4,60.1,True
VMS-9055,2025-06-04 19:52:55,83.5,48.7,35.1,True
VMS-9485,2025-06-04 18:31:58,77.2,62.3,55.4,True
DEV-5141,2025-06-03 17:39:47,86.1,30.2,26.1,True
CAM-3584,2025-06-02 18:47:11,77.1,12.9,26.2,True
CAM-9540,2025-06-02 17:00:09,30.0,93.0,69.8,True
CAM-9540,2025-06-05 20:24:05,28.4,81.3,50.8,True
CAM-5320,2025-06-04 18:19:46,78.3,54.2,81.4,True
DEV-5141,2025-06-06 18:38:33,59.4,21.4,51.0,True
SEN-9113,2025-06-04 22:59:40,70.2,60.3,78.9,True
VMS-4540,2025-06-02 17:33:09,6.5,37.3,43.6,True
RSU-6684,2025-06-01 05:39:20,32.0,46.1,28.4,True
RSU-2876,2025-06-04 11:23:30,33.5,82.3,42.1,True
SEN-9448,2025-06-06 07:46:51,28.8,79.7,33.7,True
SEN-8721,2025-06-04 08:31:12,84.1,73.4,49.1,True
VMS-2566,2025-06-01 08:17:40,80.8,68.6,65.8,True
CAM-5094,2025-06-07 03:58:38,40.0,51.9,25.6,True
SEN-9448,2025-06-03 17:25:06,90.3,49.5,43.7,True
DEV-5777,2025-06-03 07:39:51,83.1,18.9,49.6,True
VMS-5226,2025-06-05 17:20:39,67.9,11.9,59.4,False
CAM-5720,2025-06-01 08:11:36,61.9,50.4,69.4,True
CAM-5720,2025-06-06 01:35:43,91.8,70.1,73.9,True
VMS-7793,2025-06-04 19:03:48,94.9,62.3,71.2,True
VMS-7793,2025-06-02 07:53:43,25.9,75.1,35.5,True
SEN-9448,2025-06-01 08:07:11,55.4,44.8,28.6,True
CAM-5094,2025-06-06 00:14:06,61.8,80.4,27.6,True
VMS-2566,2025-06-01 10:10:21,67.8,91.4,45.0,True
SEN-7909,2025-06-04 20:41:09,72.9,81.2,35.6,True
VMS-2566,2025-06-01 16:25:57,25.4,38.8,49.6,True
CAM-3584,2025-06-04 00:42:41,52.4,42.6,72.1,True
VMS-4540,2025-06-06 10:13:19,15.5,37.7,30.1,True
VMS-9055,2025-06-04 12:01:40,12.2,12.6,74.4,True
RSU-1640,2025-06-06 01:50:58,11.4,29.8,47.3,True
VMS-5226,2025-06-07 16:04:04,14.7,70.4,68.9,True
VMS-7793,2025-06-07 12:52:14,18.6,58.3,25.5,True
CAM-9540,2025-06-02 15:45:54,6.8,33.6,50.2,True
DEV-9259,2025-06-05 08:32:02,34.0,85.9,44.2,True
DEV-5141,2025-06-07 17:30:23,60.9,66.4,27.3,True
CAM-9540,2025-06-04 20:38:04,86.4,17.1,68.5,True
DEV-5141,2025-06-04 08:42:53,12.0,81.8,56.3,True
DEV-5141,2025-06-06 05:08:23,10.1,29.6,47.9,True
DEV-5777,2025-06-02 10:58:32,58.2,11.9,79.5,True
CAM-3584,2025-06-03 18:46:52,68.3,16.5,73.1,True
VMS-9485,2025-06-02 17:20:03,27.9,16.7,28.4,True
DEV-5777,2025-06-04 18:59:05,79.7,84.7,66.4,True
RSU-9703,2025-06-04 07:41:51,44.8,85.2,54.9,True
CAM-5320,2025-06-07 15:07:59,41.2,27.2,75.8,True
SEN-9448,2025-06-04 17:41:05,56.6,42.0,27.9,False
CAM-9540,2025-06-05 22:00:10,30.4,83.7,78.8,True
VMS-9485,2025-06-05 10:33:04,44.2,67.3,30.8,True
VMS-7793,2025-06-03 16:17:37,9.9,15.0,63.0,True
RSU-6684,2025-06-02 20:27:12,47.3,78.8,26.6,True
RSU-1640,2025-06-06 18:47:41,71.0,34.4,67.0,True
SEN-9113,2025-06-06 17:20:55,18.7,58.8,45.1,True
VMS-9055,2025-06-06 19:11:09,54.4,57.6,75.8,False
CAM-5094,2025-06-02 15:57:59,84.1,15.5,62.9,True
SEN-9448,2025-06-02 08:56:21,5.6,22.3,60.6,True
RSU-6684,2025-06-03 18:03:14,81.3,81.0,75.4,True
VMS-9485,2025-06-03 08:53:40,66.8,44.0,30.9,True
RSU-6684,2025-06-02 17:41:28,58.5,59.3,40.2,True
CAM-9540,2025-06-01 06:21:33,67.6,85.3,77.1,True
SEN-9448,2025-06-01 18:08:41,31.0,63.4,42.0,True
SEN-6121,2025-06-06 07:34:59,81.8,92.1,68.1,True
CAM-5720,2025-06-04 20:47:22,91.9,60.5,78.0,True
VMS-9485,2025-06-05 20:30:13,59.5,29.8,64.7,True
VMS-5226,2025-06-04 02:51:20,56.2,70.0,67.7,True
VMS-3279,2025-06-05 13:05:21,23.8,42.0,82.4,True
CAM-9540,2025-06-07 01:25:07,35.3,80.8,60.6,True
VMS-9485,2025-06-05 14:19:27,42.8,39.1,73.5,True
VMS-4540,2025-06-05 15:30:08,69.3,58.6,56.3,True
SEN-6121,2025-06-06 07:46:56,14.5,60.3,46.0,True
RSU-2876,2025-06-07 06:54:51,59.2,23.8,68.4,True
VMS-9055,2025-06-01 15:54:32,31.4,24.7,28.0,True
VMS-4540,2025-06-07 08:28:51,40.7,12.9,39.4,True
RSU-2876,2025-06-05 19:11:13,76.0,61.3,37.2,True
DEV-3696,2025-06-01 12:40:01,52.5,86.4,28.3,True
SEN-9219,2025-06-03 10:43:05,26.0,19.0,77.1,False
RSU-6684,2025-06-04 07:47:19,77.1,74.0,40.7,True
RSU-4083,2025-06-03 14:53:29,81.5,88.3,67.6,True
SEN-9113,2025-06-02 18:43:57,74.6,75.9,36.6,True
SEN-9113,2025-06-03 18:00:33,53.8,74.5,82.7,True
CAM-9540,2025-06-06 14:39:18,86.3,27.9,76.0,True
DEV-5777,2025-06-04 11:56:57,58.2,39.0,27.7,True
VMS-5226,2025-06-07 15:11:34,33.0,34.7,60.6,False
RSU-9703,2025-06-07 07:06:12,64.7,84.4,54.8,True
SEN-6121,2025-06-07 17:49:52,15.9,94.9,59.1,True
RSU-6684,2025-06-04 15:36:42,36.0,75.1,38.6,True
CAM-5094,2025-06-02 17:23:02,34.2,26.7,52.0,True
DEV-9259,2025-06-02 14:16:07,71.9,55.0,45.2,True
SEN-9219,2025-06-03 06:01:13,64.2,62.3,55.4,True
SEN-9219,2025-06-03 06:41:51,80.3,31.7,30.8,True
DEV-5141,2025-06-05 18:11:21,60.1,37.2,51.8,True
CAM-8906,2025-06-07 08:44:41,82.0,29.2,36.1,True
VMS-3279,2025-06-02 10:25:23,78.3,10.9,31.3,True
SEN-8721,2025-06-05 17:33:21,21.1,89.4,72.0,True
SEN-6121,2025-06-05 10:17:33,88.9,43.2,82.5,True
RSU-9703,2025-06-03 17:37:07,85.7,74.2,38.7,True
CAM-8906,2025-06-05 16:58:28,12.7,52.9,64.6,True
RSU-2876,2025-06-07 06:11:21,73.3,52.1,32.3,True
CAM-5720,2025-06-03 07:16:21,7.9,35.0,43.2,True
RSU-2412,2025-06-05 11:30:25,92.6,84.9,78.6,True
VMS-7793,2025-06-01 16:21:56,23.6,88.0,74.2,True
RSU-2412,2025-06-07 09:36:52,15.8,55.8,39.4,True
VMS-4540,2025-06-01 16:18:21,86.5,53.1,47.8,True
VMS-2566,2025-06-07 09:13:43,14.5,40.3,83.9,True
RSU-4083,2025-06-02 13:34:29,34.9,30.8,58.8,True
RSU-2876,2025-06-04 08:03:36,37.5,50.2,57.0,True
CAM-5320,2025-06-06 23:49:34,69.5,77.7,65.2,True
CAM-9540,2025-06-07 17:18:15,32.3,83.2,80.7,True
VMS-2566,2025-06-01 13:47:32,28.0,84.2,62.9,True
VMS-6450,2025-06-01 09:47:14,67.9,41.1,70.7,True
RSU-9703,2025-06-02 07:56:43,41.8,74.8,28.7,True
SEN-9113,2025-06-02 06:24:25,53.8,38.4,38.9,True
RSU-6684,2025-06-05 07:01:34,86.3,36.9,73.8,True
VMS-7793,2025-06-05 14:25:11,12.9,77.2,60.5,True
VMS-2566,2025-06-02 18:36:39,94.0,53.2,41.9,True
VMS-6450,2025-06-07 11:15:38,34.6,15.6,66.4,True
SEN-9113,2025-06-03 00:57:45,67.8,88.0,67.0,True
VMS-6450,2025-06-02 15:58:36,10.3,50.4,53.7,True
RSU-4083,2025-06-01 07:23:54,72.2,46.0,48.6,True
RSU-6684,2025-06-01 06:18:16,13.4,40.9,55.4,True
DEV-3696,2025-06-01 11:30:33,94.7,73.5,68.8,True
DEV-5141,2025-06-03 08:57:11,46.3,69.8,44.5,True
VMS-7793,2025-06-02 16:57:11,91.8,51.9,68.8,True
DEV-5777,2025-06-04 18:38:49,69.1,74.7,48.0,False
SEN-8721,2025-06-03 17:46:41,65.9,33.8,64.8,True
VMS-4540,2025-06-03 21:43:20,89.0,23.8,54.0,True
DEV-5777,2025-06-04 17:10:17,54.1,54.5,63.6,True
RSU-1640,2025-06-02 18:38:44,63.3,10.3,28.8,True
VMS-5226,2025-06-02 00:00:09,75.9,40.3,78.3,True
SEN-9113,2025-06-04 18:02:49,91.6,18.3,73.5,True
SEN-9219,2025-06-03 08:24:56,72.2,22.9,44.5,True
VMS-5226,2025-06-06 17:16:21,68.2,51.9,77.8,True
RSU-6684,2025-06-05 18:38:59,38.3,50.4,37.3,True
VMS-2566,2025-06-01 07:25:50,94.0,47.3,41.8,True
RSU-2412,2025-06-02 07:41:47,72.5,59.1,32.2,True
RSU-1640,2025-06-06 18:42:19,39.3,35.3,38.6,True
VMS-7793,2025-06-04 13:46:28,62.5,57.7,49.9,True
VMS-9055,2025-06-06 18:10:35,52.1,23.3,77.8,True
RSU-9703,2025-06-02 01:04:00,18.7,14.7,58.8,True
CAM-9540,2025-06-04 07:09:06,93.5,85.6,28.5,True
VMS-3279,2025-06-03 13:17:33,38.4,63.8,43.4,True
RSU-9703,2025-06-02 07:37:55,54.1,56.9,31.4,True
SEN-7909,2025-06-07 09:22:50,79.7,57.9,31.1,True
VMS-4540,2025-06-02 08:02:43,31.6,63.4,31.3,True
CAM-5320,2025-06-02 08:24:26,52.4,22.3,36.9,True
VMS-6450,2025-06-02 16:45:13,36.5,52.2,46.9,True
VMS-9055,2025-06-01 07:20:12,28.9,37.8,40.8,True
DEV-5141,2025-06-05 17:17:00,43.2,21.5,28.9,True
CAM-5094,2025-06-07 16:29:49,22.5,47.7,47.7,True
VMS-7793,2025-06-05 08:46:48,46.5,55.7,60.0,True
VMS-5226,2025-06-01 07:00:33,67.5,20.1,73.2,True
RSU-4083,2025-06-07 01:41:33,57.2,49.4,48.9,True
CAM-5320,2025-06-01 14:56:03,47.1,63.7,63.5,True
VMS-4540,2025-06-07 18:57:51,89.5,38.0,71.3,False
CAM-5094,2025-06-06 17:59:16,42.5,87.6,38.7,True
VMS-2566,2025-06-07 17:09:07,35.2,79.2,42.3,True
CAM-8906,2025-06-02 23:51:47,64.6,53.7,79.1,True
DEV-5777,2025-06-01 19:31:10,47.9,80.3,76.3,True
CAM-9540,2025-06-01 20:08:50,47.8,35.4,60.2,True
SEN-7909,2025-06-02 16:40:53,54.1,85.4,50.0,True
CAM-9540,2025-06-02 13:33:56,82.5,50.5,61.3,True
VMS-6450,2025-06-02 06:25:39,56.4,84.6,28.9,True
SEN-7909,2025-06-02 17:43:13,8.9,39.8,42.5,False
VMS-6450,2025-06-02 08:51:40,61.7,86.8,44.4,True
VMS-3279,2025-06-03 22:09:23,33.6,78.5,63.7,True
VMS-2566,2025-06-03 09:17:53,51.9,79.1,78.9,True
CAM-3584,2025-06-04 17:03:20,63.9,77.4,48.0,True
CAM-5094,2025-06-05 21:01:32,53.1,90.7,49.5,True
SEN-8721,2025-06-05 11:16:17,86.5,11.2,57.5,True
RSU-2412,2025-06-06 16:55:57,42.6,58.1,51.8,True
RSU-4083,2025-06-01 08:32:56,76.9,21.0,83.0,True
VMS-2566,2025-06-05 05:04:19,6.1,38.8,72.6,True
RSU-2412,2025-06-06 17:17:12,51.4,73.5,49.6,True
SEN-9113,2025-06-02 07:18:58,22.0,32.1,35.7,True
CAM-9540,2025-06-03 06:34:41,56.8,40.4,54.6,True
RSU-2412,2025-06-03 19:52:09,59.0,78.4,26.3,True
VMS-9055,2025-06-01 08:55:55,67.8,52.8,36.2,True
SEN-9219,2025-06-05 01:13:18,59.4,76.0,78.6,True
SEN-7909,2025-06-03 22:11:44,38.0,11.3,54.3,True
VMS-9055,2025-06-07 07:13:58,81.3,63.1,41.3,True
SEN-7909,2025-06-05 08:21:18,56.2,14.8,65.3,True
VMS-7793,2025-06-06 07:04:40,90.2,24.9,65.4,True
CAM-5720,2025-06-04 08:45:19,88.9,16.6,46.4,True
SEN-6121,2025-06-01 17:49:04,42.9,25.9,72.6,True
VMS-4540,2025-06-01 15:16:14,65.5,59.8,79.5,True
SEN-9113,2025-06-05 17:32:21,8.1,12.2,37.6,True
RSU-9703,2025-06-03 20:33:02,33.8,28.7,60.0,True
DEV-3696,2025-06-07 20:45:54,37.7,44.4,30.8,True
CAM-5094,2025-06-07 15:44:15,65.6,39.4,32.5,True
VMS-2566,2025-06-01 15:40:14,28.5,19.3,69.7,True
RSU-6684,2025-06-01 17:59:32,75.3,87.3,68.8,True
CAM-5094,2025-06-03 18:21:23,93.2,19.7,43.7,True
CAM-3584,2025-06-06 07:12:20,13.1,84.7,38.0,True
VMS-7793,2025-06-03 18:40:43,32.8,66.4,29.3,True
SEN-9219,2025-06-02 07:51:22,72.7,74.0,76.6,True
SEN-9113,2025-06-07 19:51:17,25.9,83.0,31.9,True
SEN-6121,2025-06-02 07:20:44,21.3,23.7,70.9,True
CAM-3584,2025-06-02 21:03:18,68.0,88.3,53.0,True
SEN-8721,2025-06-02 13:28:22,72.2,12.2,33.5,True
RSU-2876,2025-06-05 07:40:03,24.2,54.1,56.7,True
SEN-9113,2025-06-02 08:49:32,5.1,62.8,82.3,True
SEN-6121,2025-06-01 13:47:45,69.6,65.7,68.3,True
DEV-3696,2025-06-03 21:41:05,90.3,59.4,53.1,True
DEV-5777,2025-06-02 19:34:54,5.0,89.4,34.4,True
CAM-5720,2025-06-06 17:50:19,40.9,20.2,63.8,True
DEV-5141,2025-06-03 17:23:43,48.0,48.7,69.4,True
VMS-9485,2025-06-05 17:26:52,11.0,52.8,48.3,True
VMS-4540,2025-06-07 01:41:45,13.8,66.8,59.7,True
DEV-3696,2025-06-02 07:46:23,39.0,13.2,39.0,False
DEV-9259,2025-06-01 07:11:58,25.5,26.7,51.0,True
DEV-5777,2025-06-05 20:22:47,28.1,29.5,64.3,True
DEV-5777,2025-06-02 14:31:25,53.6,42.1,62.4,True
VMS-4540,2025-06-05 01:51:17,56.5,40.9,30.9,True
SEN-7909,2025-06-03 17:22:14,80.4,19.9,70.9,True
SEN-9113,2025-06-03 08:35:37,9.5,54.8,74.1,True
RSU-1640,2025-06-05 11:04:18,89.4,17.6,56.8,True
SEN-6121,2025-06-03 20:01:48,83.6,60.2,80.1,True
VMS-7793,2025-06-05 07:15:20,59.1,38.3,80.3,True
SEN-6121,2025-06-03 15:24:54,11.0,65.2,70.8,True
DEV-5141,2025-06-06 06:14:47,75.4,72.2,57.9,True
VMS-4540,2025-06-04 06:19:14,8.8,30.8,49.2,True
SEN-9448,2025-06-07 18:50:55,61.9,11.5,41.9,True
RSU-6684,2025-06-07 12:59:28,23.0,36.2,57.6,True
SEN-9219,2025-06-03 08:23:39,50.0,72.3,39.9,True
CAM-5094,2025-06-04 08:55:05,39.6,31.3,77.1,True
DEV-3696,2025-06-07 21:32:13,19.1,47.4,55.1,True
CAM-5720,2025-06-06 07:02:21,42.3,54.0,37.7,True
DEV-5777,2025-06-07 08:51:21,8.4,93.3,38.6,True
VMS-6450,2025-06-06 08:52:20,13.4,54.0,46.8,True
CAM-8906,2025-06-06 08:59:55,55.4,35.9,73.7,True
VMS-7793,2025-06-06 06:05:05,10.8,69.0,56.4,True
SEN-9448,2025-06-01 17:35:48,62.7,93.4,79.8,True
DEV-9259,2025-06-02 17:40:12,9.2,87.4,50.5,True
CAM-5320,2025-06-02 07:22:57,53.0,24.2,53.6,True
RSU-1640,2025-06-06 09:07:41,49.6,60.7,72.3,True
RSU-4083,2025-06-02 18:25:54,83.3,71.6,34.2,True
CAM-3584,2025-06-02 19:09:34,72.0,18.4,26.3,True
RSU-4083,2025-06-03 07:29:36,57.8,15.3,31.3,True
VMS-6450,2025-06-05 09:08:44,45.8,68.3,30.5,True
SEN-9219,2025-06-06 09:11:24,83.8,39.4,57.5,True
RSU-2412,2025-06-05 18:28:07,24.9,91.0,70.0,True
VMS-3279,2025-06-01 06:59:52,74.5,50.2,52.9,True
RSU-2412,2025-06-01 08:47:48,92.6,77.4,31.0,True
DEV-5777,2025-06-03 06:20:20,77.0,10.8,67.8,True
SEN-7909,2025-06-05 04:54:56,28.5,45.1,54.7,True
VMS-5226,2025-06-04 19:43:31,52.8,39.8,75.5,True
VMS-4540,2025-06-07 12:52:47,34.9,50.0,69.4,True
DEV-9259,2025-06-05 07:08:48,94.2,50.8,60.0,True
DEV-9259,2025-06-05 07:19:16,86.8,65.5,58.0,True
VMS-9055,2025-06-07 11:50:52,8.3,86.9,29.3,True
RSU-6684,2025-06-06 07:52:59,63.1,91.1,28.8,True
VMS-7793,2025-06-04 23:16:48,55.5,74.2,69.9,True
DEV-5141,2025-06-04 08:18:21,39.2,65.2,41.0,True
CAM-5094,2025-06-05 17:33:54,21.5,60.3,54.7,True
SEN-9448,2025-06-05 09:20:33,84.6,17.2,58.8,True
SEN-9448,2025-06-04 14:32:21,66.3,52.2,45.0,True
VMS-7793,2025-06-04 07:27:49,66.4,50.5,26.4,False
RSU-2876,2025-06-04 09:12:17,15.7,14.9,36.3,True
DEV-9259,2025-06-06 10:31:33,73.5,10.4,46.9,True
RSU-4083,2025-06-02 23:03:57,38.3,19.0,76.7,True
VMS-3279,2025-06-02 17:32:43,71.2,22.5,51.1,True
RSU-9703,2025-06-05 15:58:03,85.2,40.5,41.6,True
CAM-8906,2025-06-03 19:20:29,82.2,58.5,39.3,True
RSU-2412,2025-06-03 17:02:49,59.3,23.8,29.7,True
CAM-9540,2025-06-03 19:05:49,54.3,57.1,67.4,True
DEV-3696,2025-06-02 19:13:01,56.0,84.6,83.0,True
SEN-9113,2025-06-05 12:41:05,88.9,80.9,81.1,True
SEN-9219,2025-06-04 09:21:47,22.0,34.6,65.7,True
DEV-5141,2025-06-05 19:00:02,27.8,73.9,69.8,True
VMS-7793,2025-06-04 07:50:54,53.7,68.8,71.4,True
SEN-9448,2025-06-04 17:36:59,5.5,41.2,70.8,True
DEV-5141,2025-06-04 07:30:41,36.6,82.8,74.5,True
RSU-4083,2025-06-06 18:25:21,34.0,79.9,84.7,True
RSU-4083,2025-06-07 17:06:50,81.7,11.4,54.5,True
RSU-4083,2025-06-01 06:53:35,73.4,62.1,27.1,True
CAM-5094,2025-06-06 00:30:53,30.9,59.7,43.0,True
DEV-5141,2025-06-04 08:06:12,5.9,61.0,46.1,True
CAM-3584,2025-06-06 07:51:53,68.5,90.8,62.9,True
CAM-5320,2025-06-05 07:59:23,93.6,50.4,60.2,True
SEN-9448,2025-06-02 15:34:38,47.4,53.7,26.3,True
RSU-6684,2025-06-01 09:43:44,24.8,94.0,81.3,True
VMS-5226,2025-06-04 16:19:24,74.7,80.7,38.9,True
VMS-9055,2025-06-04 17:56:47,61.2,20.0,28.6,True
RSU-6684,2025-06-01 06:09:14,72.8,39.9,38.9,True
SEN-9113,2025-06-03 13:41:10,81.8,85.1,43.3,True
DEV-5141,2025-06-04 09:57:32,44.4,45.9,79.9,True
CAM-9540,2025-06-01 16:40:37,15.4,54.4,62.3,True
CAM-5720,2025-06-03 17:41:37,42.4,34.6,79.6,True
RSU-1640,2025-06-03 07:28:58,16.0,20.3,76.4,True
VMS-2566,2025-06-01 01:38:44,29.2,62.7,48.1,True
VMS-9055,2025-06-03 06:22:00,64.0,50.6,68.9,True
RSU-2412,2025-06-01 19:24:11,67.9,32.7,44.9,True
SEN-6121,2025-06-05 10:52:37,6.7,14.4,75.1,True
CAM-5720,2025-06-02 00:54:01,85.1,49.8,71.1,True
SEN-6121,2025-06-05 18:28:27,23.6,57.4,82.5,True
SEN-7909,2025-06-07 18:38:32,37.3,42.6,60.4,True
SEN-7909,2025-06-02 13:10:45,56.9,62.9,36.6,True
RSU-9703,2025-06-02 08:59:09,37.0,59.2,61.1,True
RSU-2412,2025-06-01 18:09:43,57.2,65.2,64.7,True
DEV-5141,2025-06-06 18:27:41,70.7,34.6,53.0,True
DEV-3696,2025-06-04 16:04:56,17.0,82.8,37.1,True
VMS-9055,2025-06-03 11:01:51,66.5,73.6,44.7,True
RSU-6684,2025-06-05 06:10:01,77.0,44.3,26.8,True
CAM-8906,2025-06-05 18:16:18,36.3,93.4,52.9,True
CAM-5320,2025-06-02 18:36:35,32.2,64.2,65.3,True
RSU-2876,2025-06-07 18:12:27,8.2,88.9,71.6,True
SEN-6121,2025-06-03 00:38:43,32.1,88.6,39.3,True
VMS-3279,2025-06-02 21:59:58,78.5,59.2,30.5,True
