device_id,alarm_time,alarm_type,alarm_level,description
VMS-7793,2025-06-06 15:37:41,CPU过载,medium,CPU使用率持续超过85%，可能影响设备正常运行
VMS-3279,2025-06-06 06:44:54,电源故障,critical,主电源异常，已切换至备用电源，预计续航4小时
RSU-4083,2025-06-02 11:17:50,传感器失效,high,传感器C相连续5次数据采集失败
VMS-3279,2025-06-07 15:06:40,CPU过载,medium,CPU使用率持续超过87%，可能影响设备正常运行
CAM-5720,2025-06-07 06:39:49,温度过高,high,设备温度达到73°C，超过正常工作温度范围
CAM-5720,2025-06-04 00:53:23,通讯中断,critical,与中心服务器通信中断，最后心跳时间91分钟前
RSU-2412,2025-06-05 07:13:44,内存不足,medium,内存使用率达到89%，接近物理内存上限
DEV-9259,2025-06-01 18:36:21,内存不足,medium,内存使用率达到88%，接近物理内存上限
VMS-9055,2025-06-04 16:32:07,传感器失效,high,传感器B相连续4次数据采集失败
CAM-3584,2025-06-06 06:53:34,数据异常,high,检测到异常数据波动，数值偏离正常范围65%
RSU-9703,2025-06-04 06:59:37,通讯中断,critical,与中心服务器通信中断，最后心跳时间50分钟前
VMS-7793,2025-06-03 23:45:54,网络延迟,low,网络延迟达到2812ms，数据传输可能出现丢包
VMS-9055,2025-06-03 07:22:46,设备离线,low,设备检测到通信中断，已超过22分钟未收到心跳信号
CAM-5720,2025-06-03 19:29:03,存储满,medium,磁盘使用率超过96%，存储空间即将耗尽
DEV-5777,2025-06-02 14:38:38,设备离线,low,设备检测到通信中断，已超过21分钟未收到心跳信号
SEN-8721,2025-06-01 07:50:18,温度过高,high,设备温度达到71°C，超过正常工作温度范围
SEN-9448,2025-06-05 12:31:22,设备离线,low,设备检测到通信中断，已超过37分钟未收到心跳信号
CAM-8906,2025-06-07 07:31:28,电源故障,critical,主电源异常，已切换至备用电源，预计续航2小时
DEV-5141,2025-06-04 19:30:00,CPU过载,medium,CPU使用率持续超过87%，可能影响设备正常运行
RSU-4083,2025-06-02 18:22:36,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
VMS-9055,2025-06-01 08:50:20,数据异常,high,检测到异常数据波动，数值偏离正常范围77%
CAM-5720,2025-06-06 10:14:44,传感器失效,high,传感器B相连续3次数据采集失败
RSU-6684,2025-06-07 20:13:49,温度过高,high,设备温度达到78°C，超过正常工作温度范围
RSU-6684,2025-06-01 14:16:06,温度过高,high,设备温度达到72°C，超过正常工作温度范围
CAM-8906,2025-06-07 10:44:44,传感器失效,high,传感器C相连续6次数据采集失败
CAM-3584,2025-06-07 07:33:39,内存不足,medium,内存使用率达到86%，接近物理内存上限
SEN-9219,2025-06-07 06:48:36,数据异常,high,检测到异常数据波动，数值偏离正常范围54%
VMS-3279,2025-06-07 07:20:35,通讯中断,critical,与中心服务器通信中断，最后心跳时间13分钟前
CAM-5720,2025-06-01 07:12:59,电源故障,critical,主电源异常，已切换至备用电源，预计续航2小时
CAM-9540,2025-06-05 17:22:07,传感器失效,high,传感器B相连续7次数据采集失败
DEV-5141,2025-06-02 19:40:50,存储满,medium,磁盘使用率超过99%，存储空间即将耗尽
CAM-5720,2025-06-01 20:33:50,CPU过载,medium,CPU使用率持续超过86%，可能影响设备正常运行
SEN-9448,2025-06-06 17:30:55,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
DEV-5777,2025-06-03 18:08:21,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
VMS-6450,2025-06-03 07:43:03,传感器失效,high,传感器C相连续10次数据采集失败
DEV-5777,2025-06-04 07:44:20,通讯中断,critical,与中心服务器通信中断，最后心跳时间86分钟前
SEN-9219,2025-06-05 06:07:21,内存不足,medium,内存使用率达到95%，接近物理内存上限
RSU-9703,2025-06-07 21:15:44,传感器失效,high,传感器B相连续8次数据采集失败
VMS-2566,2025-06-05 01:41:36,数据异常,high,检测到异常数据波动，数值偏离正常范围29%
CAM-9540,2025-06-04 14:39:17,存储满,medium,磁盘使用率超过94%，存储空间即将耗尽
CAM-3584,2025-06-05 17:36:47,通讯中断,critical,与中心服务器通信中断，最后心跳时间7分钟前
RSU-2412,2025-06-04 18:08:20,温度过高,high,设备温度达到81°C，超过正常工作温度范围
SEN-9448,2025-06-01 17:39:08,温度过高,high,设备温度达到90°C，超过正常工作温度范围
CAM-9540,2025-06-07 01:50:15,传感器失效,high,传感器C相连续7次数据采集失败
DEV-9259,2025-06-02 06:11:42,温度过高,high,设备温度达到82°C，超过正常工作温度范围
CAM-5094,2025-06-02 09:20:55,CPU过载,medium,CPU使用率持续超过87%，可能影响设备正常运行
CAM-5094,2025-06-06 07:36:24,CPU过载,medium,CPU使用率持续超过98%，可能影响设备正常运行
RSU-4083,2025-06-04 07:54:18,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
CAM-8906,2025-06-05 18:55:30,数据异常,high,检测到异常数据波动，数值偏离正常范围53%
CAM-9540,2025-06-07 17:22:27,温度过高,high,设备温度达到87°C，超过正常工作温度范围
VMS-4540,2025-06-03 20:47:39,设备离线,low,设备检测到通信中断，已超过6分钟未收到心跳信号
VMS-7793,2025-06-06 08:23:29,传感器失效,high,传感器C相连续3次数据采集失败
VMS-7793,2025-06-01 18:46:31,电源故障,critical,主电源异常，已切换至备用电源，预计续航3小时
DEV-9259,2025-06-07 06:57:10,数据异常,high,检测到异常数据波动，数值偏离正常范围38%
VMS-5226,2025-06-05 07:13:16,网络延迟,low,网络延迟达到1211ms，数据传输可能出现丢包
VMS-9485,2025-06-02 18:00:01,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
DEV-5141,2025-06-06 22:41:35,存储满,medium,磁盘使用率超过88%，存储空间即将耗尽
SEN-8721,2025-06-06 09:57:29,存储满,medium,磁盘使用率超过91%，存储空间即将耗尽
CAM-5720,2025-06-03 20:45:38,CPU过载,medium,CPU使用率持续超过99%，可能影响设备正常运行
VMS-9485,2025-06-05 08:59:48,数据异常,high,检测到异常数据波动，数值偏离正常范围51%
VMS-4540,2025-06-07 08:21:39,网络延迟,low,网络延迟达到1616ms，数据传输可能出现丢包
SEN-6121,2025-06-03 08:35:38,温度过高,high,设备温度达到88°C，超过正常工作温度范围
CAM-8906,2025-06-02 23:35:40,传感器失效,high,传感器B相连续10次数据采集失败
VMS-3279,2025-06-07 08:31:41,CPU过载,medium,CPU使用率持续超过98%，可能影响设备正常运行
RSU-2412,2025-06-06 10:24:40,网络延迟,low,网络延迟达到1613ms，数据传输可能出现丢包
VMS-2566,2025-06-05 13:28:36,内存不足,medium,内存使用率达到93%，接近物理内存上限
CAM-5720,2025-06-07 06:03:50,网络延迟,low,网络延迟达到538ms，数据传输可能出现丢包
VMS-2566,2025-06-07 08:25:39,存储满,medium,磁盘使用率超过95%，存储空间即将耗尽
DEV-5141,2025-06-06 18:20:24,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
CAM-9540,2025-06-05 20:12:37,内存不足,medium,内存使用率达到87%，接近物理内存上限
VMS-3279,2025-06-06 08:55:24,通讯中断,critical,与中心服务器通信中断，最后心跳时间20分钟前
CAM-5094,2025-06-06 16:40:23,内存不足,medium,内存使用率达到98%，接近物理内存上限
RSU-2876,2025-06-02 09:45:01,数据异常,high,检测到异常数据波动，数值偏离正常范围38%
SEN-9219,2025-06-06 09:19:12,网络延迟,low,网络延迟达到1231ms，数据传输可能出现丢包
VMS-5226,2025-06-06 17:38:16,电源故障,critical,主电源异常，已切换至备用电源，预计续航3小时
RSU-4083,2025-06-03 08:00:59,内存不足,medium,内存使用率达到89%，接近物理内存上限
VMS-6450,2025-06-01 08:46:31,网络延迟,low,网络延迟达到1679ms，数据传输可能出现丢包
DEV-9259,2025-06-05 00:00:50,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
RSU-1640,2025-06-04 05:25:41,传感器失效,high,传感器主传感器连续5次数据采集失败
RSU-2876,2025-06-04 08:54:07,设备离线,low,设备检测到通信中断，已超过14分钟未收到心跳信号
RSU-2876,2025-06-04 20:56:49,数据异常,high,检测到异常数据波动，数值偏离正常范围55%
SEN-9113,2025-06-04 10:09:38,数据异常,high,检测到异常数据波动，数值偏离正常范围74%
RSU-2876,2025-06-05 11:37:39,数据异常,high,检测到异常数据波动，数值偏离正常范围62%
VMS-2566,2025-06-04 22:23:26,存储满,medium,磁盘使用率超过88%，存储空间即将耗尽
DEV-5141,2025-06-01 08:54:38,内存不足,medium,内存使用率达到85%，接近物理内存上限
DEV-9259,2025-06-02 17:26:41,存储满,medium,磁盘使用率超过89%，存储空间即将耗尽
RSU-1640,2025-06-07 15:17:53,通讯中断,critical,与中心服务器通信中断，最后心跳时间103分钟前
RSU-6684,2025-06-01 07:03:16,传感器失效,high,传感器主传感器连续5次数据采集失败
DEV-3696,2025-06-07 17:04:03,传感器失效,high,传感器A相连续7次数据采集失败
VMS-7793,2025-06-03 08:49:37,传感器失效,high,传感器主传感器连续4次数据采集失败
VMS-3279,2025-06-01 15:44:04,数据异常,high,检测到异常数据波动，数值偏离正常范围78%
VMS-4540,2025-06-01 17:59:00,设备离线,low,设备检测到通信中断，已超过50分钟未收到心跳信号
VMS-9485,2025-06-06 09:06:27,网络延迟,low,网络延迟达到2409ms，数据传输可能出现丢包
VMS-9055,2025-06-06 07:55:08,传感器失效,high,传感器A相连续5次数据采集失败
SEN-8721,2025-06-04 12:13:54,设备离线,low,设备检测到通信中断，已超过53分钟未收到心跳信号
CAM-5094,2025-06-05 07:38:02,设备离线,low,设备检测到通信中断，已超过23分钟未收到心跳信号
SEN-6121,2025-06-05 21:07:08,温度过高,high,设备温度达到86°C，超过正常工作温度范围
DEV-3696,2025-06-01 18:29:39,CPU过载,medium,CPU使用率持续超过89%，可能影响设备正常运行
CAM-5720,2025-06-04 06:20:36,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
VMS-4540,2025-06-01 21:17:10,温度过高,high,设备温度达到79°C，超过正常工作温度范围
SEN-7909,2025-06-01 18:54:04,CPU过载,medium,CPU使用率持续超过89%，可能影响设备正常运行
VMS-4540,2025-06-04 17:21:19,数据异常,high,检测到异常数据波动，数值偏离正常范围63%
DEV-5141,2025-06-03 17:54:52,通讯中断,critical,与中心服务器通信中断，最后心跳时间6分钟前
RSU-2876,2025-06-02 06:51:28,存储满,medium,磁盘使用率超过91%，存储空间即将耗尽
RSU-1640,2025-06-05 16:09:07,通讯中断,critical,与中心服务器通信中断，最后心跳时间79分钟前
SEN-6121,2025-06-07 09:08:07,网络延迟,low,网络延迟达到2744ms，数据传输可能出现丢包
SEN-7909,2025-06-02 22:20:37,温度过高,high,设备温度达到71°C，超过正常工作温度范围
RSU-9703,2025-06-01 18:16:22,数据异常,high,检测到异常数据波动，数值偏离正常范围70%
SEN-6121,2025-06-01 18:45:41,网络延迟,low,网络延迟达到2745ms，数据传输可能出现丢包
SEN-9219,2025-06-03 16:05:27,传感器失效,high,传感器C相连续8次数据采集失败
SEN-7909,2025-06-01 10:04:07,传感器失效,high,传感器C相连续5次数据采集失败
SEN-9448,2025-06-02 07:03:22,设备离线,low,设备检测到通信中断，已超过49分钟未收到心跳信号
SEN-9448,2025-06-04 14:25:57,数据异常,high,检测到异常数据波动，数值偏离正常范围42%
SEN-9219,2025-06-01 05:53:14,内存不足,medium,内存使用率达到90%，接近物理内存上限
VMS-7793,2025-06-07 06:18:42,存储满,medium,磁盘使用率超过93%，存储空间即将耗尽
VMS-5226,2025-06-05 15:42:02,网络延迟,low,网络延迟达到2309ms，数据传输可能出现丢包
CAM-5320,2025-06-01 18:32:22,传感器失效,high,传感器C相连续8次数据采集失败
CAM-9540,2025-06-03 18:34:45,网络延迟,low,网络延迟达到603ms，数据传输可能出现丢包
VMS-9485,2025-06-06 21:27:19,传感器失效,high,传感器C相连续5次数据采集失败
VMS-7793,2025-06-02 07:59:05,CPU过载,medium,CPU使用率持续超过99%，可能影响设备正常运行
RSU-9703,2025-06-06 07:29:42,电源故障,critical,主电源异常，已切换至备用电源，预计续航6小时
VMS-7793,2025-06-01 15:20:34,传感器失效,high,传感器B相连续6次数据采集失败
VMS-4540,2025-06-05 01:48:13,温度过高,high,设备温度达到81°C，超过正常工作温度范围
VMS-5226,2025-06-02 01:17:33,网络延迟,low,网络延迟达到1095ms，数据传输可能出现丢包
CAM-5094,2025-06-04 11:03:01,CPU过载,medium,CPU使用率持续超过98%，可能影响设备正常运行
DEV-9259,2025-06-02 19:03:10,存储满,medium,磁盘使用率超过97%，存储空间即将耗尽
SEN-8721,2025-06-02 18:17:20,内存不足,medium,内存使用率达到97%，接近物理内存上限
SEN-6121,2025-06-07 06:48:15,CPU过载,medium,CPU使用率持续超过91%，可能影响设备正常运行
CAM-8906,2025-06-04 16:20:24,通讯中断,critical,与中心服务器通信中断，最后心跳时间109分钟前
SEN-8721,2025-06-05 19:40:20,温度过高,high,设备温度达到90°C，超过正常工作温度范围
CAM-5094,2025-06-05 19:28:23,通讯中断,critical,与中心服务器通信中断，最后心跳时间29分钟前
VMS-9055,2025-06-02 06:51:56,温度过高,high,设备温度达到79°C，超过正常工作温度范围
RSU-4083,2025-06-01 07:40:20,数据异常,high,检测到异常数据波动，数值偏离正常范围63%
CAM-5094,2025-06-05 13:06:17,传感器失效,high,传感器主传感器连续7次数据采集失败
RSU-9703,2025-06-07 07:37:01,温度过高,high,设备温度达到87°C，超过正常工作温度范围
DEV-5777,2025-06-07 14:08:32,电源故障,critical,主电源异常，已切换至备用电源，预计续航4小时
SEN-6121,2025-06-01 18:48:37,温度过高,high,设备温度达到81°C，超过正常工作温度范围
CAM-8906,2025-06-07 22:58:00,通讯中断,critical,与中心服务器通信中断，最后心跳时间49分钟前
SEN-9113,2025-06-03 00:53:14,网络延迟,low,网络延迟达到1348ms，数据传输可能出现丢包
CAM-5094,2025-06-02 16:37:43,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
VMS-9485,2025-06-05 19:00:14,网络延迟,low,网络延迟达到2802ms，数据传输可能出现丢包
DEV-5777,2025-06-05 06:20:19,网络延迟,low,网络延迟达到2988ms，数据传输可能出现丢包
VMS-7793,2025-06-03 06:30:44,内存不足,medium,内存使用率达到94%，接近物理内存上限
