road_id,plate,pass_time,speed_kmh,vehicle_type,lane_no
RD-75458,豫F11936,2025-06-07 17:59:28,20,motorcycle,4
RD-40171,京U34783,2025-06-06 19:12:55,64,truck,2
RD-92869,闽W83036,2025-06-06 21:00:19,45,bus,4
RD-92869,苏P06588,2025-06-02 07:35:52,35,truck,2
RD-68269,湘E88250,2025-06-06 06:39:51,64,car,4
RD-50199,皖H54415,2025-06-04 20:52:31,51,bus,4
RD-70214,青V56332,2025-06-06 08:10:57,23,truck,1
RD-88767,津A48430,2025-06-01 08:35:34,33,bus,2
RD-89613,豫W80806,2025-06-07 08:17:39,39,motorcycle,1
RD-19332,辽H98234,2025-06-07 11:13:37,101,car,1
RD-76046,蒙L32540,2025-06-01 18:21:21,28,bus,1
RD-28356,苏R45376,2025-06-06 07:20:10,32,motorcycle,3
RD-14705,晋L72697,2025-06-01 07:52:46,28,bus,4
RD-19332,豫F11936,2025-06-04 09:46:45,70,car,4
RD-88767,辽P66600,2025-06-02 17:02:26,37,car,3
RD-80345,辽Z45626,2025-06-02 16:19:28,105,motorcycle,3
RD-88767,辽T06233,2025-06-05 12:18:30,108,motorcycle,2
RD-10255,皖Z72316,2025-06-04 06:13:22,105,car,3
RD-68269,粤F52737,2025-06-01 08:01:13,36,car,4
RD-37171,川B36269,2025-06-07 20:16:20,111,bus,4
RD-18149,皖Q65698,2025-06-06 16:10:59,58,motorcycle,4
RD-80345,辽P66600,2025-06-05 17:04:19,38,bus,2
RD-88767,晋T23953,2025-06-04 14:01:24,79,car,2
RD-47857,豫V81429,2025-06-01 19:01:32,92,bus,4
RD-50199,黑V11836,2025-06-01 11:27:09,81,bus,4
RD-38518,青U72317,2025-06-07 12:57:26,65,bus,3
RD-41787,渝Y32710,2025-06-04 16:21:06,85,motorcycle,3
RD-28356,甘A25897,2025-06-05 07:02:03,52,truck,1
RD-70214,辽R89069,2025-06-07 06:46:56,63,bus,2
RD-14705,云V25146,2025-06-05 17:26:45,24,motorcycle,1
RD-15488,皖M80974,2025-06-03 21:06:41,117,truck,1
RD-40171,粤W61274,2025-06-07 07:43:33,24,car,2
RD-32096,陕B97365,2025-06-03 06:37:02,58,car,4
RD-59045,鄂Q42996,2025-06-05 17:57:21,20,bus,4
RD-76046,闽N73620,2025-06-02 00:29:35,46,car,2
RD-76046,蒙V14604,2025-06-05 18:02:28,31,car,1
RD-68269,皖Z72316,2025-06-07 09:12:04,111,bus,1
RD-47857,赣B44819,2025-06-03 20:10:16,63,motorcycle,1
RD-42510,晋T23953,2025-06-03 19:40:58,84,bus,4
RD-88767,桂C66213,2025-06-03 07:44:24,36,motorcycle,2
RD-18149,辽Z45626,2025-06-01 15:35:13,62,truck,3
RD-89119,琼S48954,2025-06-02 06:02:08,112,car,1
RD-12077,皖F57114,2025-06-06 07:33:31,20,truck,2
RD-88767,川E47801,2025-06-06 18:49:01,47,motorcycle,3
RD-40951,晋L72697,2025-06-01 08:19:24,19,bus,2
RD-68049,宁X06671,2025-06-07 17:35:12,34,motorcycle,2
RD-14705,沪C83080,2025-06-01 09:59:07,107,car,2
RD-59045,蒙V14604,2025-06-04 19:00:20,112,bus,3
RD-70214,辽K28099,2025-06-06 21:31:40,74,truck,2
RD-88767,苏G99914,2025-06-07 18:48:59,39,truck,3
RD-37171,闽U44628,2025-06-06 22:58:16,110,car,1
RD-28356,皖D18985,2025-06-01 22:12:37,103,motorcycle,1
RD-28356,陕E43483,2025-06-01 17:18:19,29,truck,3
RD-59752,沪R85989,2025-06-05 07:47:11,25,motorcycle,1
RD-73274,新U62318,2025-06-02 18:49:24,18,truck,4
RD-42922,津A47291,2025-06-04 00:50:50,40,truck,2
RD-80345,鄂R40421,2025-06-05 14:29:42,50,motorcycle,3
RD-14705,浙E09063,2025-06-03 19:34:46,109,car,1
RD-10255,粤F52737,2025-06-04 20:09:14,66,car,1
RD-50204,鲁B06252,2025-06-06 19:39:34,80,motorcycle,1
RD-75458,渝T29594,2025-06-04 18:12:03,46,car,2
RD-77987,渝T72068,2025-06-01 05:02:01,56,bus,1
RD-41787,粤F52737,2025-06-01 06:45:43,109,car,4
RD-68049,浙C10083,2025-06-04 19:02:07,110,car,2
RD-68049,宁K34651,2025-06-02 08:38:07,45,motorcycle,4
RD-18149,闽U44628,2025-06-01 18:00:21,42,motorcycle,1
RD-73274,苏P06588,2025-06-04 12:40:57,120,car,3
RD-40951,琼S74190,2025-06-01 08:06:25,44,truck,1
RD-68049,湘K44826,2025-06-04 17:00:37,38,truck,3
RD-13357,晋T23953,2025-06-06 07:41:48,15,car,4
RD-40171,沪L00929,2025-06-05 15:04:17,56,motorcycle,2
RD-38518,津C26412,2025-06-01 11:21:32,81,truck,3
RD-29468,湘K44826,2025-06-05 08:06:07,32,car,2
RD-59752,豫E26739,2025-06-01 06:40:07,116,bus,4
RD-41935,豫R23105,2025-06-04 06:22:01,87,motorcycle,2
RD-38518,鲁B06252,2025-06-03 08:52:47,41,truck,2
RD-94800,晋Y81799,2025-06-03 07:25:22,53,truck,2
RD-17303,琼S48954,2025-06-03 17:52:53,42,truck,1
RD-41935,青Z14074,2025-06-06 17:58:57,24,car,1
RD-14705,黑J54290,2025-06-05 07:36:32,49,motorcycle,1
RD-59852,津N08122,2025-06-05 14:58:32,59,truck,1
RD-89119,甘M45035,2025-06-04 05:22:55,44,car,2
RD-50199,沪R85989,2025-06-02 20:00:50,70,car,2
RD-92869,甘A25897,2025-06-06 17:28:34,29,car,4
RD-50204,辽Z45626,2025-06-05 19:29:30,50,car,3
RD-50199,新U31433,2025-06-02 08:17:14,51,truck,4
RD-10255,津M91358,2025-06-01 10:01:00,70,bus,1
RD-11106,鲁S07760,2025-06-05 17:41:08,46,motorcycle,1
RD-77987,湘G80174,2025-06-02 20:34:11,76,motorcycle,4
RD-17303,苏R45376,2025-06-03 19:27:02,60,bus,3
RD-60026,鄂W76132,2025-06-05 08:27:51,43,bus,3
RD-59012,晋Y81799,2025-06-05 15:11:01,48,motorcycle,4
RD-13357,苏F50638,2025-06-07 19:18:38,86,truck,3
RD-77987,辽R89069,2025-06-04 19:56:01,45,car,4
RD-70214,贵N22327,2025-06-04 03:40:30,94,bus,1
RD-50199,京T06403,2025-06-03 18:19:09,21,bus,4
RD-59752,皖D18985,2025-06-01 13:17:06,73,motorcycle,4
RD-50199,沪C83080,2025-06-03 10:16:01,78,motorcycle,4
RD-76046,川B36269,2025-06-02 01:53:41,106,bus,3
RD-12077,黑T50083,2025-06-04 20:05:08,88,car,2
RD-10255,赣B44819,2025-06-04 08:53:15,51,bus,1
RD-47857,新A02228,2025-06-05 09:29:19,55,car,2
RD-59752,辽K28099,2025-06-03 06:09:28,84,car,2
RD-50204,皖M80974,2025-06-04 16:45:41,95,bus,3
RD-81084,湘E88250,2025-06-06 08:45:30,46,car,2
RD-38518,沪C83080,2025-06-02 17:50:48,47,truck,4
RD-40171,湘K44826,2025-06-01 08:53:30,26,truck,4
RD-68049,宁F27145,2025-06-07 04:15:51,79,truck,3
RD-15488,浙U20213,2025-06-01 19:19:13,81,truck,3
RD-19332,浙U20213,2025-06-05 07:44:00,25,motorcycle,2
RD-76046,云V25146,2025-06-03 23:01:00,95,motorcycle,2
RD-92869,皖Z72316,2025-06-03 16:35:17,78,motorcycle,2
RD-60026,湘E88250,2025-06-04 08:45:22,45,bus,2
RD-17303,鲁H84942,2025-06-02 20:10:20,112,car,4
RD-77987,桂U75373,2025-06-03 11:02:27,56,bus,3
RD-47857,晋L72697,2025-06-01 07:18:27,46,motorcycle,1
RD-47857,渝Y32710,2025-06-05 17:40:50,33,truck,4
RD-88767,冀L70802,2025-06-01 00:06:29,51,bus,4
RD-89119,青U82636,2025-06-02 12:57:11,48,bus,4
RD-73274,黑Q95251,2025-06-02 08:29:57,23,motorcycle,3
RD-94800,粤M14690,2025-06-04 19:51:05,64,truck,1
RD-40171,青U82636,2025-06-06 20:52:01,54,bus,4
RD-42922,粤W61274,2025-06-01 16:00:47,100,bus,4
RD-68269,浙E09063,2025-06-01 18:35:10,42,bus,1
RD-18149,鄂U07329,2025-06-03 22:06:14,47,motorcycle,3
RD-65814,豫T72905,2025-06-05 07:56:57,33,car,3
RD-40951,鄂S79160,2025-06-06 11:56:07,115,motorcycle,4
RD-11106,鲁Z15634,2025-06-05 07:28:13,15,car,4
RD-70214,皖M80974,2025-06-02 15:17:09,65,bus,1
RD-80345,鄂L78447,2025-06-07 07:53:27,36,motorcycle,3
RD-42922,蒙S93370,2025-06-03 09:25:36,78,motorcycle,2
RD-74461,沪F90948,2025-06-02 17:11:56,50,motorcycle,4
RD-59852,青X53906,2025-06-01 07:45:55,37,bus,4
RD-92869,鄂W76132,2025-06-06 18:57:14,45,bus,4
RD-59752,粤C76637,2025-06-02 19:59:13,43,motorcycle,2
RD-18149,蒙B81349,2025-06-07 17:36:55,21,motorcycle,4
RD-59012,苏N25213,2025-06-07 06:45:20,107,truck,2
RD-18149,京U34783,2025-06-02 19:08:05,120,bus,3
RD-81084,宁Q53247,2025-06-07 11:00:15,67,car,1
RD-88054,鲁Z76351,2025-06-01 09:06:44,95,bus,3
RD-50199,吉F83362,2025-06-05 20:23:07,101,bus,4
RD-88767,皖G90703,2025-06-07 06:12:30,95,motorcycle,2
RD-18149,渝Q32693,2025-06-06 16:47:38,79,car,1
RD-42510,新V80898,2025-06-07 17:24:44,25,truck,3
RD-13357,粤E45931,2025-06-01 17:38:50,46,car,3
RD-38518,新A02228,2025-06-04 16:04:17,111,car,4
RD-13357,桂Z74836,2025-06-02 21:43:43,76,motorcycle,2
RD-89119,粤E45931,2025-06-03 06:45:15,95,truck,1
RD-50204,豫F37809,2025-06-07 13:54:55,84,motorcycle,1
RD-32096,桂C66213,2025-06-04 04:02:04,78,car,3
RD-92869,沪F90948,2025-06-05 21:47:55,59,car,4
RD-19332,闽N73620,2025-06-06 03:50:22,82,motorcycle,4
RD-15488,闽N73620,2025-06-02 18:29:19,42,motorcycle,1
RD-74461,琼S50287,2025-06-04 16:49:50,109,truck,1
RD-41935,粤E06396,2025-06-04 16:49:52,99,truck,4
RD-12077,辽P66600,2025-06-03 17:54:23,44,bus,1
RD-92582,吉F83362,2025-06-07 21:32:15,69,car,1
RD-11106,粤T34101,2025-06-03 06:11:22,75,car,4
RD-77987,鲁Z15634,2025-06-03 17:38:29,16,truck,1
RD-81084,鲁K76927,2025-06-04 14:05:18,115,truck,2
RD-50199,黑V11836,2025-06-04 08:24:31,37,truck,4
RD-41787,苏G99914,2025-06-07 09:27:51,83,motorcycle,3
RD-65194,豫F37809,2025-06-05 18:19:56,15,bus,4
RD-80345,鲁S07760,2025-06-03 08:45:39,42,bus,1
RD-41787,藏J05256,2025-06-07 08:12:16,52,motorcycle,3
RD-74461,豫Q81113,2025-06-05 11:15:27,118,truck,4
RD-50199,鄂U07329,2025-06-03 07:18:01,15,bus,4
RD-29468,辽T06233,2025-06-06 07:23:25,24,truck,1
RD-32096,闽W83036,2025-06-01 04:35:27,68,truck,3
RD-47857,浙C10083,2025-06-03 17:52:38,20,car,2
RD-89613,豫F43722,2025-06-03 10:59:44,81,motorcycle,4
RD-92582,晋Y81799,2025-06-07 17:18:24,32,bus,1
RD-65814,赣T40834,2025-06-02 15:53:42,57,motorcycle,2
RD-77987,苏H71917,2025-06-01 05:18:19,106,car,3
RD-89613,蒙G57849,2025-06-06 07:45:08,49,car,2
RD-50204,晋G72243,2025-06-06 17:40:18,31,car,3
RD-42510,浙V28890,2025-06-01 21:04:13,51,truck,1
RD-60026,苏R45376,2025-06-01 18:33:06,38,car,2
RD-81084,川Z24633,2025-06-07 09:43:47,113,motorcycle,3
RD-14705,新F67512,2025-06-06 18:48:56,29,car,4
RD-68049,藏W75644,2025-06-07 10:34:14,97,car,3
RD-80345,渝T72068,2025-06-02 08:41:50,28,bus,3
RD-59852,吉W86981,2025-06-01 06:44:34,79,motorcycle,1
RD-73274,辽Z45626,2025-06-04 16:24:15,84,motorcycle,3
RD-15488,宁Q53247,2025-06-01 18:26:07,42,car,3
RD-11106,闽M09800,2025-06-03 12:30:49,60,truck,3
RD-47857,粤E45931,2025-06-03 17:29:39,45,bus,4
RD-89613,皖Q65698,2025-06-02 08:46:18,42,bus,3
RD-81084,青Z14074,2025-06-03 09:47:47,91,car,4
RD-65814,蒙G57849,2025-06-07 14:56:16,100,truck,3
RD-19332,贵N22327,2025-06-02 19:07:20,49,car,2
RD-59752,鄂U07329,2025-06-01 07:40:49,46,car,3
RD-77987,晋Y81799,2025-06-06 20:49:13,108,motorcycle,3
RD-32096,湘E32317,2025-06-03 09:11:52,95,truck,1
RD-89613,蒙S93370,2025-06-02 18:30:08,47,truck,4
RD-47857,赣M09878,2025-06-05 00:15:03,115,motorcycle,4
RD-19332,粤Q51733,2025-06-04 21:32:04,65,truck,1
RD-80345,桂C66213,2025-06-04 19:09:50,61,truck,4
RD-15488,鲁Z76351,2025-06-05 12:58:28,80,motorcycle,3
RD-65194,沪L00929,2025-06-06 21:47:09,99,motorcycle,2
RD-38518,沪H73202,2025-06-05 18:48:35,53,truck,2
RD-59852,津A47291,2025-06-06 17:35:19,19,truck,4
RD-41935,藏V27821,2025-06-03 21:00:40,95,car,3
RD-59012,蒙B81349,2025-06-07 16:17:14,81,motorcycle,2
RD-89119,沪C79852,2025-06-02 18:18:15,22,bus,3
RD-42922,云V25146,2025-06-01 07:50:07,23,truck,1
RD-28356,藏L38643,2025-06-03 07:45:52,48,bus,2
RD-18149,京T06403,2025-06-04 07:05:49,22,truck,3
RD-32096,皖D18985,2025-06-03 18:29:07,43,bus,2
RD-42510,沪R85989,2025-06-01 08:15:09,20,bus,1
RD-89613,豫W80806,2025-06-07 13:03:34,77,bus,1
RD-13357,渝S62730,2025-06-03 18:29:47,54,truck,3
RD-89119,渝Q32693,2025-06-05 03:53:34,78,car,3
RD-42922,川Z24633,2025-06-06 20:37:38,76,truck,4
RD-30428,新U31433,2025-06-05 11:30:50,96,truck,1
RD-89119,渝S62730,2025-06-01 18:07:47,34,car,3
RD-19332,沪F90948,2025-06-05 18:29:58,42,truck,3
RD-73274,粤Q51733,2025-06-02 06:58:09,83,bus,1
RD-12077,津C26412,2025-06-01 07:58:04,42,car,2
RD-70214,冀L70802,2025-06-06 15:42:05,73,motorcycle,4
RD-76046,桂Z74836,2025-06-05 07:23:19,51,motorcycle,4
RD-15488,皖F57114,2025-06-01 07:44:18,23,car,1
RD-50204,川Z24633,2025-06-01 18:47:11,44,bus,3
RD-38518,辽C29212,2025-06-02 08:55:47,32,bus,2
RD-13357,辽K28099,2025-06-04 15:18:53,111,motorcycle,1
RD-76046,渝R27701,2025-06-07 06:21:46,56,bus,3
RD-68269,鄂W76132,2025-06-03 08:11:53,36,truck,1
RD-63576,陕B97365,2025-06-07 16:06:55,98,motorcycle,3
RD-30428,宁D90487,2025-06-05 07:40:03,19,motorcycle,4
RD-12077,甘A25897,2025-06-06 08:50:39,37,motorcycle,2
RD-30428,苏N25213,2025-06-06 23:06:22,105,truck,3
RD-40951,陕B97365,2025-06-05 18:09:54,47,motorcycle,1
RD-59852,豫F37809,2025-06-03 17:46:02,37,bus,3
RD-11106,皖A42632,2025-06-02 18:13:21,42,car,2
RD-14705,鄂U07329,2025-06-02 19:01:12,100,car,3
RD-68049,津R98673,2025-06-01 07:03:34,36,bus,4
RD-29468,宁Q53247,2025-06-05 21:50:33,81,car,4
RD-73274,宁F27145,2025-06-06 06:10:51,45,bus,3
RD-59045,沪P70263,2025-06-07 21:48:25,82,car,1
RD-30428,黑J54290,2025-06-07 07:20:44,55,car,3
RD-38518,新A02228,2025-06-07 13:33:34,95,car,1
RD-47857,晋L72697,2025-06-06 21:57:47,120,motorcycle,3
RD-41935,晋T23953,2025-06-03 18:52:43,18,truck,2
RD-10255,赣B44819,2025-06-03 18:20:05,54,motorcycle,4
RD-18149,宁D90487,2025-06-04 16:30:20,49,truck,4
RD-40951,吉D44076,2025-06-06 06:32:59,66,motorcycle,4
RD-94800,渝R27701,2025-06-01 06:09:59,46,truck,2
RD-30428,赣P46947,2025-06-05 17:44:23,32,motorcycle,3
RD-59045,津W80368,2025-06-07 08:29:16,24,motorcycle,2
RD-41935,粤Q51733,2025-06-06 18:09:33,45,bus,4
RD-47857,蒙G57849,2025-06-05 17:40:38,54,truck,1
RD-59012,桂Z74836,2025-06-02 08:13:38,25,bus,2
RD-19332,渝T29594,2025-06-05 14:27:48,115,motorcycle,4
RD-59045,京U34783,2025-06-02 08:36:28,24,truck,2
RD-63576,京U34783,2025-06-07 07:18:49,27,bus,3
RD-94800,琼S50287,2025-06-02 11:49:00,97,truck,1
RD-88054,辽C29212,2025-06-04 17:18:00,31,car,4
RD-12077,黑Q95251,2025-06-03 09:49:17,44,bus,2
RD-47857,青X53906,2025-06-03 18:43:44,42,bus,4
RD-18149,皖D18985,2025-06-01 19:02:05,112,truck,4
RD-19332,吉F83362,2025-06-07 05:40:46,85,car,2
RD-12077,鲁Z76351,2025-06-01 10:06:55,56,truck,2
RD-41935,辽W95663,2025-06-03 17:06:36,48,truck,1
RD-18149,新A02228,2025-06-03 17:04:40,23,bus,4
RD-32096,赣X13293,2025-06-02 23:52:57,53,motorcycle,2
RD-60026,赣B44819,2025-06-05 18:42:06,40,truck,3
RD-50199,鄂U07329,2025-06-01 17:14:01,21,car,4
RD-68049,甘S37505,2025-06-01 20:48:50,102,motorcycle,3
RD-41935,京T06403,2025-06-03 20:49:43,49,motorcycle,4
RD-92869,沪L00929,2025-06-06 02:26:30,117,car,4
RD-11106,鲁K76927,2025-06-06 08:23:38,46,truck,3
RD-92869,沪C79852,2025-06-04 17:32:28,33,car,2
RD-59045,鄂C15661,2025-06-06 08:59:41,24,car,2
RD-59012,桂Z74836,2025-06-01 09:06:23,106,motorcycle,2
RD-76046,豫E26739,2025-06-02 13:50:02,52,motorcycle,2
RD-68269,皖V00041,2025-06-03 07:43:01,20,truck,3
RD-28356,宁X06671,2025-06-04 06:36:23,120,motorcycle,1
RD-76046,辽K28099,2025-06-01 08:35:46,55,motorcycle,3
RD-94800,豫R23105,2025-06-02 17:32:31,26,car,3
RD-12077,粤E06396,2025-06-03 19:23:14,119,truck,1
RD-77987,川U37138,2025-06-06 17:58:52,29,bus,2
RD-50204,鲁Y40405,2025-06-07 22:16:47,89,truck,1
RD-40171,陕W13339,2025-06-02 16:00:02,60,car,1
RD-40171,皖G90703,2025-06-07 08:57:17,18,bus,4
RD-15488,藏Z93839,2025-06-03 16:54:27,65,truck,2
RD-19332,辽C66950,2025-06-05 08:39:44,42,motorcycle,2
RD-73274,苏N25213,2025-06-02 07:15:40,24,motorcycle,3
RD-28356,苏G99914,2025-06-02 20:11:40,95,truck,1
RD-70214,辽K28099,2025-06-07 14:22:03,88,truck,4
RD-50199,苏H71917,2025-06-04 19:29:53,67,truck,4
RD-65194,粤W61274,2025-06-03 23:53:28,100,car,3
RD-41935,黑T50083,2025-06-06 07:44:36,55,car,3
RD-60026,赣B44819,2025-06-01 09:02:14,103,car,2
RD-32096,鄂Y52875,2025-06-04 16:56:44,66,motorcycle,1
RD-88054,粤E45931,2025-06-07 18:35:50,47,truck,4
RD-74461,赣X13293,2025-06-03 18:56:44,27,truck,2
RD-92869,渝R27701,2025-06-01 17:43:28,46,motorcycle,3
RD-89119,渝P07696,2025-06-02 18:12:55,34,car,4
RD-92869,琼S50287,2025-06-07 16:59:48,101,truck,2
RD-41787,新U62318,2025-06-02 19:46:57,44,truck,2
RD-81084,陕E43483,2025-06-01 08:38:45,53,bus,3
RD-60026,辽T06233,2025-06-04 08:49:53,36,car,2
RD-14705,鲁B06252,2025-06-06 07:30:52,21,truck,3
RD-65194,鄂S79160,2025-06-07 09:06:05,90,bus,2
RD-15488,藏Z93839,2025-06-02 21:10:05,69,motorcycle,1
RD-88054,辽P66600,2025-06-05 06:18:45,73,bus,3
RD-60026,桂C66213,2025-06-02 17:40:51,45,motorcycle,2
RD-59012,鄂U07329,2025-06-07 14:48:16,51,motorcycle,1
RD-10255,鄂W76132,2025-06-04 19:37:13,59,motorcycle,2
RD-17303,粤W61274,2025-06-06 08:53:02,23,motorcycle,4
RD-41787,陕U43302,2025-06-02 09:44:05,84,motorcycle,2
RD-63576,蒙S93370,2025-06-07 18:55:07,27,bus,3
RD-65194,苏J52383,2025-06-02 08:24:27,52,car,4
RD-70214,辽C66950,2025-06-03 16:04:14,116,truck,1
RD-89119,宁D90487,2025-06-01 14:15:15,90,car,2
RD-88054,沪V95916,2025-06-01 08:04:05,39,car,2
RD-92869,藏V27821,2025-06-01 19:06:48,62,motorcycle,3
RD-18149,辽W95663,2025-06-07 17:29:44,30,bus,3
RD-89613,贵D89799,2025-06-01 07:02:01,48,truck,2
RD-59012,云V25146,2025-06-01 07:10:07,22,bus,1
RD-59752,黑J54290,2025-06-07 21:47:47,114,car,1
RD-77987,甘A25897,2025-06-03 10:42:59,63,car,4
RD-59012,粤M14690,2025-06-04 18:44:01,35,motorcycle,2
RD-63576,苏H71917,2025-06-06 15:57:21,108,motorcycle,3
RD-41787,陕W13339,2025-06-02 07:43:52,23,motorcycle,3
RD-59852,吉F83362,2025-06-06 15:34:41,48,truck,1
RD-28356,苏C77089,2025-06-05 09:43:34,53,bus,3
RD-42922,鄂Q42996,2025-06-06 08:25:54,45,truck,4
RD-42922,皖V00041,2025-06-02 17:40:55,27,bus,1
RD-81084,豫W80806,2025-06-07 17:24:19,30,car,2
RD-30428,辽W95663,2025-06-04 07:14:56,20,truck,2
RD-74461,陕W08395,2025-06-05 17:20:09,52,motorcycle,4
RD-59752,藏Z93839,2025-06-02 20:54:25,119,motorcycle,3
RD-89119,粤C76637,2025-06-01 18:26:39,20,bus,2
RD-74461,粤B17788,2025-06-04 17:46:45,15,truck,2
RD-50204,皖G90703,2025-06-05 08:32:47,37,bus,2
RD-41935,湘E32317,2025-06-03 10:44:06,83,car,3
RD-18149,赣M09878,2025-06-03 17:22:23,32,truck,3
RD-65194,豫V81429,2025-06-02 16:05:06,119,motorcycle,1
RD-89119,粤P06456,2025-06-06 08:55:39,15,car,3
RD-50204,辽P66600,2025-06-05 19:56:45,106,bus,2
RD-94800,沪L00929,2025-06-03 06:47:01,50,car,1
RD-28356,皖J96851,2025-06-01 08:49:11,28,motorcycle,4
RD-70214,闽J80363,2025-06-04 13:35:19,112,truck,4
RD-63576,甘S37505,2025-06-04 22:08:56,51,motorcycle,2
RD-14705,浙U20213,2025-06-04 18:50:41,18,bus,1
RD-40171,粤W61274,2025-06-05 13:25:06,73,bus,2
RD-70214,晋T23953,2025-06-06 18:37:38,33,motorcycle,1
RD-37171,苏R45376,2025-06-03 00:33:12,40,bus,4
RD-30428,桂Z74836,2025-06-05 09:26:59,101,bus,2
RD-75458,赣M09878,2025-06-05 08:21:34,25,truck,2
RD-50199,桂Z80717,2025-06-03 16:38:18,92,motorcycle,2
RD-81084,鲁H84942,2025-06-03 17:35:13,27,motorcycle,1
RD-92582,辽H98234,2025-06-07 10:06:28,88,truck,2
RD-42510,宁K34651,2025-06-05 19:31:45,45,motorcycle,4
RD-89119,青Z14074,2025-06-06 07:28:26,44,truck,2
RD-68049,渝T29594,2025-06-01 15:47:40,64,motorcycle,2
RD-28356,豫T72905,2025-06-03 12:31:34,80,bus,2
RD-68269,闽K16540,2025-06-04 12:21:55,82,bus,4
RD-42510,黑V11836,2025-06-01 03:13:53,56,motorcycle,2
RD-80345,津A47291,2025-06-06 17:42:35,35,motorcycle,4
RD-89613,皖Z72316,2025-06-07 18:23:21,46,car,1
RD-12077,粤H06560,2025-06-01 20:08:16,109,truck,4
RD-42510,辽H98234,2025-06-04 20:58:31,120,motorcycle,3
RD-10255,辽C66950,2025-06-02 16:44:49,70,car,1
RD-89119,青U82636,2025-06-05 07:32:38,30,truck,3
RD-13357,苏R45376,2025-06-03 11:32:16,78,truck,4
RD-92582,苏C93737,2025-06-07 17:49:52,32,car,3
RD-75458,黑V11836,2025-06-07 06:39:06,99,truck,1
RD-30428,沪C79852,2025-06-07 06:18:24,83,truck,3
RD-76046,黑J54290,2025-06-05 07:08:27,47,motorcycle,3
RD-92869,黑T50083,2025-06-02 06:40:12,59,car,4
RD-41787,晋Y81799,2025-06-05 19:06:50,53,car,3
RD-19332,赣B94002,2025-06-03 01:54:55,105,motorcycle,3
RD-15488,豫E26739,2025-06-04 13:37:39,51,truck,2
RD-59752,新F67512,2025-06-07 20:47:15,76,bus,2
RD-89119,琼S50287,2025-06-05 06:02:37,120,car,3
RD-38518,川B36269,2025-06-06 06:36:38,106,car,3
RD-14705,津C26412,2025-06-04 16:57:53,60,motorcycle,4
RD-50204,贵D89799,2025-06-07 16:51:41,41,bus,1
RD-13357,浙V28890,2025-06-02 23:27:03,75,motorcycle,4
RD-59752,鲁B06252,2025-06-07 08:42:54,18,bus,3
RD-11106,新F67512,2025-06-03 14:28:19,75,truck,4
RD-74461,藏L38643,2025-06-02 08:07:07,21,truck,2
RD-28356,赣T40834,2025-06-04 17:09:35,54,bus,1
RD-76046,鲁B06252,2025-06-06 08:18:38,47,motorcycle,1
RD-65194,赣M09878,2025-06-06 20:00:01,94,bus,2
RD-19332,吉W86981,2025-06-07 17:42:03,18,motorcycle,1
RD-94800,蒙B81349,2025-06-04 18:48:32,38,bus,2
RD-75458,蒙B81349,2025-06-05 16:48:59,48,truck,3
RD-41935,青U72317,2025-06-01 10:12:05,84,motorcycle,3
RD-75458,浙C10083,2025-06-04 22:25:37,73,truck,2
RD-68269,闽N73620,2025-06-01 13:00:18,85,car,3
RD-37171,冀L70802,2025-06-07 03:32:19,117,truck,3
RD-59012,闽N73620,2025-06-04 06:22:51,75,truck,4
RD-92582,蒙T28800,2025-06-06 18:09:35,26,motorcycle,2
RD-41787,辽Y41675,2025-06-03 16:19:24,105,bus,4
RD-50204,鄂P08242,2025-06-03 18:55:45,30,car,2
RD-12077,苏F50638,2025-06-02 17:35:45,31,truck,4
RD-14705,鄂S79160,2025-06-07 18:16:11,16,bus,3
RD-29468,鲁P57236,2025-06-06 18:10:49,29,bus,1
RD-14705,豫F43722,2025-06-06 19:28:22,41,motorcycle,4
RD-13357,渝R27701,2025-06-06 07:28:54,52,bus,1
RD-88054,沪S65106,2025-06-01 16:10:36,97,bus,1
RD-94800,皖H54415,2025-06-05 11:50:17,56,truck,4
RD-11106,苏L67659,2025-06-02 07:45:36,38,car,3
RD-59852,津P64084,2025-06-07 07:28:13,26,car,1
RD-29468,赣M09878,2025-06-04 18:06:19,37,motorcycle,4
RD-50199,皖A42632,2025-06-04 10:29:19,93,car,1
RD-88054,川U37138,2025-06-05 07:03:52,27,car,1
RD-30428,辽C66950,2025-06-02 05:02:41,100,car,2
RD-47857,晋T23953,2025-06-04 07:10:29,25,car,1
RD-76046,津M91358,2025-06-01 18:25:16,46,truck,4
RD-19332,蒙G57849,2025-06-02 07:21:05,52,car,1
RD-92869,蒙V14604,2025-06-06 12:53:39,42,bus,4
RD-42922,皖A42632,2025-06-06 18:15:13,49,truck,2
RD-12077,辽W95663,2025-06-03 15:20:16,75,truck,1
RD-89119,苏F50638,2025-06-06 15:27:10,107,truck,3
RD-51757,沪C79852,2025-06-03 19:34:39,82,motorcycle,3
RD-18149,晋L72697,2025-06-04 08:04:34,53,car,2
RD-28356,鲁Y40405,2025-06-05 04:38:19,99,car,4
RD-17303,鄂C15661,2025-06-02 08:26:45,55,car,2
RD-59852,皖H54415,2025-06-02 16:47:07,114,bus,1
RD-59012,闽J80363,2025-06-05 17:16:57,22,car,2
RD-38518,豫W80806,2025-06-04 18:03:39,19,bus,3
RD-18149,辽W95663,2025-06-07 07:41:53,19,motorcycle,4
RD-40951,鲁B06252,2025-06-04 17:34:53,22,motorcycle,3
