road_id,record_time,avg_speed,traffic_flow,jam_level,congestion_index
RD-41935,2025-06-04 15:19:49,78.7,240,2,9.78
RD-59012,2025-06-06 07:06:01,24.5,593,3,7.04
RD-77987,2025-06-03 07:43:27,14.5,911,3,1.76
RD-89613,2025-06-03 20:28:13,71.3,178,2,5.3
RD-17303,2025-06-01 12:01:24,59.5,118,3,0.32
RD-65814,2025-06-04 19:55:21,57.1,352,2,1.66
RD-59852,2025-06-03 18:50:06,29.9,561,4,8.91
RD-14705,2025-06-02 23:54:31,54.3,82,2,7.91
RD-75458,2025-06-05 20:41:15,57.9,408,3,4.54
RD-29468,2025-06-01 18:07:52,16.4,1158,5,6.68
RD-30428,2025-06-02 10:21:39,41.9,392,1,1.23
RD-89613,2025-06-05 08:22:03,13.8,648,3,9.68
RD-80345,2025-06-03 10:05:50,40.5,31,1,4.45
RD-37171,2025-06-06 19:26:53,50.3,328,2,9.23
RD-59752,2025-06-05 18:29:30,21.0,992,3,8.33
RD-28356,2025-06-05 17:17:41,12.9,1127,4,9.12
RD-51757,2025-06-06 07:15:29,12.1,1443,3,8.99
RD-76046,2025-06-07 08:47:05,22.0,1259,3,6.78
RD-13357,2025-06-05 21:18:54,42.4,211,1,7.71
RD-13357,2025-06-06 22:50:56,71.9,117,1,1.82
RD-77987,2025-06-01 15:08:29,71.4,455,1,3.7
RD-68049,2025-06-01 08:52:57,21.8,651,3,3.4
RD-89119,2025-06-01 09:31:34,72.6,287,2,2.52
RD-59752,2025-06-04 09:07:30,72.8,156,1,4.48
RD-75458,2025-06-04 14:45:16,80.8,288,3,8.42
RD-50204,2025-06-04 12:30:18,39.0,538,2,6.75
RD-89119,2025-06-06 18:04:05,8.5,1072,4,6.22
RD-50204,2025-06-06 06:48:43,84.9,272,1,5.05
RD-92582,2025-06-06 17:17:30,15.2,935,5,1.46
RD-68049,2025-06-01 17:44:58,33.6,463,3,7.54
RD-70214,2025-06-05 14:46:55,48.8,296,2,3.27
RD-28356,2025-06-04 09:55:30,48.0,415,1,6.43
RD-37171,2025-06-04 22:36:58,53.1,365,2,2.39
RD-51757,2025-06-04 10:31:15,50.4,504,2,9.33
RD-81084,2025-06-02 12:40:43,39.5,435,3,8.17
RD-14705,2025-06-03 09:57:15,59.9,444,2,0.24
RD-37171,2025-06-07 16:43:35,73.5,265,2,4.33
RD-41935,2025-06-06 14:21:53,47.5,282,1,7.75
RD-37171,2025-06-02 13:56:41,67.3,117,3,3.18
RD-74461,2025-06-01 09:09:21,78.9,151,2,9.67
RD-60026,2025-06-06 14:56:42,39.1,49,3,4.12
RD-12077,2025-06-07 07:20:57,33.1,537,3,9.72
RD-30428,2025-06-04 19:10:09,90.8,475,2,8.42
RD-59752,2025-06-06 18:27:40,39.5,754,5,2.18
RD-59045,2025-06-03 17:12:12,20.3,863,5,7.24
RD-88054,2025-06-04 08:35:14,6.2,1096,3,5.47
RD-51757,2025-06-01 10:56:37,42.9,223,3,5.56
RD-75458,2025-06-02 00:21:37,47.8,232,1,7.33
RD-63576,2025-06-02 17:34:21,19.7,795,5,7.44
RD-68269,2025-06-04 07:45:58,36.2,1480,4,6.12
RD-47857,2025-06-06 19:40:13,43.3,502,1,8.12
RD-42922,2025-06-04 18:16:31,33.3,724,4,5.58
RD-28356,2025-06-04 07:23:33,12.7,1266,4,9.01
RD-65194,2025-06-06 09:37:18,32.6,386,3,3.65
RD-68049,2025-06-04 18:05:08,13.4,1067,5,1.72
RD-28356,2025-06-04 08:04:08,23.8,918,5,6.16
RD-17303,2025-06-07 07:50:00,10.3,1112,3,9.49
RD-92582,2025-06-07 15:01:45,58.3,156,3,4.03
RD-29468,2025-06-02 18:59:14,26.0,1112,4,8.7
RD-59045,2025-06-04 08:19:03,11.0,702,4,6.81
RD-50204,2025-06-04 08:30:43,32.1,405,5,3.12
RD-51757,2025-06-03 19:03:01,68.5,152,1,7.01
RD-47857,2025-06-04 08:22:17,28.3,612,5,6.04
RD-10255,2025-06-05 05:48:36,52.4,201,3,5.57
RD-59752,2025-06-01 16:43:24,78.4,488,3,9.21
RD-65814,2025-06-06 06:26:56,27.7,354,1,5.14
RD-76046,2025-06-05 17:48:37,17.6,1373,3,7.4
RD-59012,2025-06-03 16:53:27,78.4,163,2,4.38
RD-32096,2025-06-03 07:53:00,29.3,508,3,4.26
RD-41787,2025-06-03 18:46:57,22.1,921,4,9.22
RD-30428,2025-06-05 12:36:39,76.2,76,1,5.58
RD-38518,2025-06-05 04:33:13,55.5,172,3,7.27
RD-41935,2025-06-03 12:50:29,69.9,366,3,0.39
RD-81084,2025-06-05 08:26:33,8.6,641,3,6.7
RD-59012,2025-06-04 22:33:17,38.9,126,1,9.32
RD-73274,2025-06-04 08:45:31,25.4,981,5,4.44
RD-19332,2025-06-04 09:16:31,50.2,155,2,4.22
RD-65814,2025-06-03 08:21:54,15.8,1233,4,8.42
RD-10255,2025-06-06 20:27:08,42.9,390,3,5.66
RD-60026,2025-06-01 17:07:35,20.6,853,4,1.56
RD-41935,2025-06-04 08:15:32,11.9,1004,3,0.54
RD-50199,2025-06-07 08:56:13,41.0,1407,5,7.89
RD-42510,2025-06-03 17:22:09,24.7,457,3,2.72
RD-60026,2025-06-02 20:08:25,88.2,104,1,9.07
RD-41787,2025-06-06 07:12:01,31.3,454,4,6.42
RD-77987,2025-06-02 19:38:19,58.4,190,2,8.63
RD-41787,2025-06-06 18:51:36,19.3,947,3,7.3
RD-59752,2025-06-05 07:59:21,11.2,1291,4,6.73
RD-59852,2025-06-07 06:20:03,74.7,45,1,0.22
RD-29468,2025-06-05 13:15:55,48.4,155,3,8.38
RD-59012,2025-06-03 09:57:49,65.6,246,3,6.5
RD-17303,2025-06-01 07:33:52,16.4,1333,5,1.8
RD-50204,2025-06-02 07:45:01,23.7,853,4,6.05
RD-17303,2025-06-06 14:13:42,72.4,328,3,4.94
RD-92869,2025-06-07 07:48:56,19.7,995,3,7.28
RD-17303,2025-06-05 06:17:56,73.0,296,2,4.47
RD-41787,2025-06-02 10:49:39,42.3,181,2,2.42
RD-59852,2025-06-03 07:50:04,40.9,1473,4,7.67
RD-47857,2025-06-06 08:03:46,32.9,1141,4,4.56
RD-17303,2025-06-04 18:37:28,24.0,303,4,9.3
RD-42510,2025-06-02 19:02:14,88.6,381,3,5.9
RD-80345,2025-06-03 11:19:56,82.3,203,1,2.17
RD-38518,2025-06-06 17:30:29,22.0,1035,3,0.5
RD-10255,2025-06-02 15:19:47,32.2,342,1,6.44
RD-68269,2025-06-04 17:19:57,20.0,801,4,8.4
RD-51757,2025-06-05 05:16:42,61.4,112,1,4.22
RD-59752,2025-06-05 08:41:56,29.5,460,5,6.18
RD-13357,2025-06-04 23:40:41,33.3,126,3,0.54
RD-40951,2025-06-04 17:37:36,24.1,1299,4,4.28
RD-65194,2025-06-02 10:52:36,72.4,72,3,5.38
RD-74461,2025-06-01 07:53:41,31.2,1122,5,5.3
RD-19332,2025-06-05 17:29:27,12.5,1074,4,0.4
RD-70214,2025-06-05 17:57:50,29.6,856,4,7.56
RD-89613,2025-06-02 08:15:13,17.3,890,4,6.28
RD-42510,2025-06-03 21:06:20,41.5,359,1,6.4
RD-75458,2025-06-06 17:58:35,31.0,1001,3,9.73
RD-60026,2025-06-01 20:38:10,56.3,424,2,2.11
RD-17303,2025-06-04 08:32:13,24.1,348,4,4.36
RD-28356,2025-06-05 06:57:21,39.5,316,3,9.22
RD-17303,2025-06-03 18:59:27,23.6,620,4,0.0
RD-50199,2025-06-03 15:48:50,32.5,113,1,2.42
RD-42510,2025-06-04 20:44:53,58.2,456,3,6.62
RD-74461,2025-06-02 11:26:46,65.9,468,2,3.05
RD-29468,2025-06-02 17:04:46,26.7,950,4,1.72
RD-15488,2025-06-07 12:46:39,77.1,42,3,1.65
RD-73274,2025-06-04 04:07:48,52.5,425,1,1.02
RD-65194,2025-06-03 20:46:01,34.0,298,3,3.8
RD-65814,2025-06-06 13:06:28,70.7,173,3,2.8
RD-80345,2025-06-01 08:35:23,17.3,1332,5,5.61
RD-68269,2025-06-02 08:39:46,19.6,809,5,3.78
RD-59012,2025-06-03 08:07:21,33.5,483,3,5.16
RD-40171,2025-06-05 19:15:19,52.3,237,2,1.84
RD-68269,2025-06-02 08:57:44,12.7,321,4,5.41
RD-10255,2025-06-06 09:37:41,67.5,398,1,6.73
RD-12077,2025-06-03 09:14:38,82.1,158,3,5.57
RD-47857,2025-06-07 07:54:22,36.9,794,5,8.44
RD-76046,2025-06-06 08:51:29,32.3,1491,3,5.78
RD-92869,2025-06-04 17:52:50,32.1,390,5,7.6
RD-37171,2025-06-04 13:20:27,49.2,444,2,7.19
RD-70214,2025-06-01 06:07:10,72.7,258,1,7.52
RD-30428,2025-06-01 15:48:00,35.0,163,1,7.85
RD-29468,2025-06-05 19:26:49,84.5,205,3,0.32
RD-42922,2025-06-04 00:05:44,47.6,241,2,8.12
RD-94800,2025-06-06 18:25:21,25.6,640,5,7.68
RD-38518,2025-06-05 19:59:40,71.4,447,3,1.61
RD-76046,2025-06-03 06:16:57,36.6,538,2,3.52
RD-74461,2025-06-06 20:17:28,70.1,350,3,1.37
RD-40951,2025-06-06 17:30:45,27.8,651,5,6.4
RD-30428,2025-06-04 18:14:59,33.7,1110,3,5.02
RD-41935,2025-06-03 07:28:48,8.1,360,3,8.74
RD-59852,2025-06-07 18:48:21,34.8,1214,5,8.36
RD-59045,2025-06-01 20:00:46,69.3,471,3,8.46
RD-51757,2025-06-01 17:40:57,26.1,277,5,5.25
RD-29468,2025-06-06 17:56:53,26.1,932,4,5.84
RD-75458,2025-06-05 06:17:47,83.4,399,1,3.25
RD-80345,2025-06-06 14:53:26,88.9,403,3,0.87
RD-59852,2025-06-03 12:25:34,40.7,22,1,9.52
RD-30428,2025-06-07 09:15:12,66.6,162,1,3.42
RD-38518,2025-06-01 07:43:18,24.6,1460,4,4.82
RD-74461,2025-06-07 09:59:14,44.1,302,1,7.8
RD-60026,2025-06-05 09:40:34,57.5,68,3,2.11
RD-28356,2025-06-03 17:22:06,18.6,1357,3,1.66
RD-10255,2025-06-02 07:16:19,13.7,824,5,5.44
RD-73274,2025-06-01 06:25:04,38.1,256,3,0.68
RD-89613,2025-06-06 09:37:10,49.2,175,2,4.62
RD-14705,2025-06-01 12:44:12,58.3,340,1,9.25
RD-59752,2025-06-05 13:20:51,78.6,341,1,7.78
RD-37171,2025-06-06 19:02:14,72.0,440,1,8.65
RD-77987,2025-06-02 08:33:05,43.5,1230,3,1.7
RD-63576,2025-06-02 08:13:37,11.2,888,3,8.48
RD-15488,2025-06-02 20:09:21,68.3,307,1,7.89
RD-42510,2025-06-05 07:26:18,22.9,500,3,4.5
RD-37171,2025-06-02 06:18:29,61.6,134,2,5.93
RD-59852,2025-06-04 06:40:35,42.0,457,1,4.08
RD-88054,2025-06-03 08:43:53,23.9,1230,4,1.54
RD-68269,2025-06-06 19:28:54,74.1,125,1,8.9
RD-70214,2025-06-04 23:35:58,43.6,199,2,8.35
RD-10255,2025-06-02 07:13:49,18.4,462,3,2.34
RD-11106,2025-06-04 17:31:23,36.6,1413,4,9.43
RD-50199,2025-06-04 08:07:35,8.0,640,4,9.72
RD-76046,2025-06-04 18:55:41,34.2,391,5,6.48
RD-81084,2025-06-05 08:10:14,20.7,894,4,8.82
RD-51757,2025-06-03 15:52:02,78.3,193,2,2.26
RD-29468,2025-06-05 19:30:41,79.3,221,1,7.42
RD-17303,2025-06-01 18:18:50,33.8,1144,4,6.24
RD-41935,2025-06-07 17:17:17,24.7,1220,5,5.33
RD-50199,2025-06-04 07:32:29,18.2,1090,4,6.24
RD-65194,2025-06-06 05:44:52,40.2,206,3,8.2
RD-29468,2025-06-03 10:43:48,49.2,248,1,7.83
RD-65814,2025-06-07 17:39:29,9.6,1214,4,8.57
RD-32096,2025-06-01 18:35:32,17.8,889,4,6.12
RD-92869,2025-06-05 07:12:51,27.8,960,5,9.0
RD-38518,2025-06-07 08:42:01,25.0,946,3,7.68
RD-17303,2025-06-04 17:30:40,26.2,828,3,6.75
RD-89119,2025-06-01 10:07:33,75.3,368,2,4.48
RD-94800,2025-06-06 00:39:03,35.4,484,1,9.93
RD-13357,2025-06-07 08:48:37,14.0,765,3,1.86
RD-60026,2025-06-07 20:50:44,32.2,77,1,0.99
RD-40171,2025-06-07 08:01:01,22.3,1471,3,0.6
RD-73274,2025-06-01 07:54:19,16.6,1425,3,5.54
RD-89613,2025-06-05 05:22:04,33.2,328,1,8.41
RD-59852,2025-06-06 18:19:56,14.7,1449,3,5.7
RD-92582,2025-06-06 08:55:13,30.3,719,4,9.37
RD-12077,2025-06-06 12:10:19,33.1,422,2,9.17
RD-12077,2025-06-03 17:36:08,30.4,476,5,8.54
RD-59752,2025-06-07 08:46:33,31.6,598,3,4.4
RD-80345,2025-06-07 06:05:31,78.8,54,1,9.5
RD-17303,2025-06-07 20:52:28,58.0,365,2,9.6
RD-12077,2025-06-07 06:05:32,61.7,247,1,4.57
RD-50199,2025-06-02 11:27:02,73.5,248,2,1.08
RD-28356,2025-06-07 08:34:56,22.6,882,3,7.0
RD-30428,2025-06-03 12:00:14,51.5,462,1,5.85
RD-50199,2025-06-01 07:42:43,40.5,1450,5,5.98
RD-38518,2025-06-07 18:51:48,39.8,1391,4,5.74
RD-38518,2025-06-04 07:25:04,35.7,290,3,9.95
RD-65814,2025-06-05 07:26:37,7.5,323,3,9.63
RD-77987,2025-06-01 22:28:45,61.9,485,3,1.94
RD-19332,2025-06-05 18:49:06,33.9,1393,3,5.07
RD-12077,2025-06-07 06:51:13,36.1,370,1,3.54
RD-74461,2025-06-04 23:59:51,34.3,215,3,0.78
RD-65814,2025-06-02 14:35:12,60.7,342,3,6.64
RD-77987,2025-06-07 18:38:46,27.1,338,4,4.48
RD-38518,2025-06-06 07:26:56,13.7,686,4,9.49
RD-94800,2025-06-05 16:09:19,91.0,154,2,8.5
RD-50204,2025-06-01 17:15:39,26.0,918,3,5.6
RD-28356,2025-06-01 09:02:37,66.9,117,3,1.91
RD-13357,2025-06-06 17:14:41,27.3,1450,3,6.01
RD-17303,2025-06-07 08:08:24,29.0,1072,5,6.3
RD-77987,2025-06-06 12:01:00,40.0,232,1,7.45
RD-17303,2025-06-06 12:44:28,78.8,416,1,2.22
RD-19332,2025-06-01 19:26:08,80.5,24,3,2.82
RD-81084,2025-06-01 06:41:09,82.9,16,1,1.92
RD-42922,2025-06-07 20:25:04,55.4,296,1,1.61
RD-40951,2025-06-06 08:07:17,32.0,1111,5,6.96
RD-17303,2025-06-06 07:27:30,28.2,791,5,4.2
RD-92582,2025-06-05 22:18:57,88.3,236,3,7.25
RD-17303,2025-06-06 00:31:28,57.5,417,2,5.87
RD-32096,2025-06-02 10:05:56,69.3,496,1,6.11
RD-73274,2025-06-04 21:46:18,62.7,246,3,3.9
RD-89613,2025-06-05 17:20:31,25.3,958,4,7.06
RD-59045,2025-06-02 07:48:45,9.8,1473,3,5.65
RD-65194,2025-06-04 21:57:41,41.6,324,3,8.79
RD-74461,2025-06-05 16:45:54,55.7,192,3,1.95
RD-68269,2025-06-02 07:51:30,29.7,563,3,9.97
RD-37171,2025-06-07 19:34:42,44.9,100,1,5.33
RD-15488,2025-06-07 16:16:30,63.1,137,2,0.21
RD-41787,2025-06-03 11:26:39,69.1,267,1,8.39
RD-92869,2025-06-04 18:43:37,33.7,1446,3,6.53
RD-41935,2025-06-01 11:14:28,57.9,220,2,5.47
RD-18149,2025-06-04 08:12:20,35.3,1058,4,8.51
RD-41935,2025-06-07 17:56:40,27.0,329,4,6.64
RD-88767,2025-06-06 11:15:02,35.8,411,1,6.67
RD-89613,2025-06-05 06:09:13,51.8,186,3,9.47
RD-68269,2025-06-05 23:55:05,80.9,110,3,2.37
RD-10255,2025-06-01 18:43:47,29.1,831,3,7.62
RD-50204,2025-06-07 18:22:56,23.2,384,4,7.89
RD-12077,2025-06-02 15:57:37,55.2,195,1,6.47
RD-88767,2025-06-02 07:18:47,31.0,939,4,0.8
RD-40951,2025-06-06 08:05:17,29.2,1504,5,6.35
RD-11106,2025-06-03 07:15:03,15.4,919,5,5.46
RD-68049,2025-06-04 17:44:39,12.8,1408,5,7.61
RD-74461,2025-06-05 18:32:28,34.4,810,3,6.96
RD-41787,2025-06-07 14:34:38,87.7,171,3,2.05
RD-30428,2025-06-04 08:41:56,15.0,950,5,7.67
RD-15488,2025-06-04 07:15:39,29.7,809,3,5.38
RD-32096,2025-06-01 04:54:24,54.6,63,2,2.23
RD-73274,2025-06-01 07:46:56,10.3,417,4,5.82
RD-88767,2025-06-02 15:07:09,77.5,190,3,9.75
RD-42922,2025-06-06 06:00:46,87.8,254,1,8.6
RD-40951,2025-06-01 09:35:45,91.4,254,1,1.19
RD-13357,2025-06-03 18:13:33,37.9,448,5,6.66
RD-51757,2025-06-05 07:15:58,16.2,952,3,1.92
RD-75458,2025-06-06 10:45:16,37.8,380,2,7.28
RD-65194,2025-06-01 20:25:01,72.3,19,3,3.74
RD-89119,2025-06-01 15:38:56,64.3,96,3,2.75
RD-89119,2025-06-07 18:43:28,31.6,557,5,9.96
RD-76046,2025-06-03 09:17:43,29.2,131,2,0.79
RD-50204,2025-06-03 18:14:19,19.9,1019,5,6.96
RD-40171,2025-06-04 07:52:17,6.6,1089,4,6.47
RD-63576,2025-06-04 07:32:25,19.5,828,5,7.65
RD-65814,2025-06-06 16:49:54,56.9,445,2,7.2
RD-63576,2025-06-06 15:35:59,69.0,464,1,7.25
RD-40951,2025-06-04 10:21:09,32.3,535,3,9.96
RD-74461,2025-06-05 17:56:51,29.1,1430,4,1.1
RD-68049,2025-06-01 18:51:01,37.6,378,3,8.72
RD-75458,2025-06-05 08:55:54,9.3,1389,3,8.29
RD-92582,2025-06-06 17:52:07,28.4,974,3,4.72
RD-30428,2025-06-02 07:50:13,20.5,1249,5,9.25
RD-63576,2025-06-07 21:47:54,70.4,143,1,2.44
RD-12077,2025-06-03 07:36:21,16.2,520,4,9.97
RD-10255,2025-06-07 15:40:17,82.0,453,3,2.91
RD-47857,2025-06-01 17:58:25,11.8,826,5,3.34
RD-51757,2025-06-05 19:03:48,60.7,459,2,4.24
RD-15488,2025-06-02 07:22:55,17.5,594,4,8.74
RD-92582,2025-06-07 17:52:55,27.8,879,3,3.96
RD-92869,2025-06-05 08:12:35,32.1,1303,5,4.18
RD-11106,2025-06-03 07:32:51,8.6,1273,4,2.4
RD-75458,2025-06-03 16:20:26,63.3,361,1,1.94
RD-59012,2025-06-02 22:51:47,43.4,312,2,9.44
RD-15488,2025-06-06 18:29:39,9.9,1046,5,8.44
RD-40171,2025-06-04 06:00:57,36.2,31,3,8.66
RD-37171,2025-06-07 18:35:48,24.8,1306,4,9.87
RD-74461,2025-06-03 06:09:26,86.8,95,3,3.7
RD-18149,2025-06-01 17:43:29,17.3,810,3,2.32
RD-38518,2025-06-03 00:31:42,74.2,300,3,4.01
RD-68049,2025-06-06 16:38:16,41.2,120,2,5.6
RD-51757,2025-06-06 23:05:27,47.6,186,3,5.17
RD-17303,2025-06-05 16:03:29,67.5,108,3,7.61
RD-41935,2025-06-03 17:51:00,11.5,637,3,7.72
RD-47857,2025-06-01 07:06:53,10.9,863,3,6.71
RD-92869,2025-06-05 22:58:43,75.6,463,2,9.02
RD-30428,2025-06-04 18:31:12,23.4,698,4,3.1
RD-73274,2025-06-06 06:35:10,81.0,337,2,5.7
RD-37171,2025-06-04 18:26:19,13.2,1234,5,8.22
RD-42510,2025-06-06 17:02:01,37.8,551,4,1.98
RD-59752,2025-06-04 06:08:15,78.4,268,1,8.36
RD-17303,2025-06-03 14:15:19,52.0,224,2,4.61
RD-89613,2025-06-02 07:32:55,13.6,940,4,9.64
RD-41787,2025-06-01 18:23:53,26.5,382,5,6.05
RD-28356,2025-06-06 21:52:10,78.8,271,1,2.42
RD-19332,2025-06-03 07:53:50,33.1,1148,3,0.88
RD-50199,2025-06-05 03:23:45,59.6,194,3,7.49
RD-37171,2025-06-03 08:07:08,23.0,387,4,6.36
RD-41787,2025-06-06 07:04:13,36.4,346,4,6.98
RD-28356,2025-06-03 11:13:50,38.3,70,1,9.06
RD-42510,2025-06-01 18:56:32,26.3,1024,3,9.84
RD-17303,2025-06-02 06:44:10,80.1,263,3,0.46
RD-68049,2025-06-07 18:20:20,12.9,1216,5,5.63
RD-50204,2025-06-01 08:06:00,29.2,1426,5,6.13
RD-37171,2025-06-02 09:33:12,89.7,155,2,8.76
RD-10255,2025-06-04 16:09:16,78.6,224,3,9.28
RD-59045,2025-06-07 18:10:35,25.0,497,3,5.15
RD-59012,2025-06-07 21:06:41,62.2,301,2,2.2
RD-17303,2025-06-07 08:12:43,6.7,508,5,7.18
RD-17303,2025-06-04 12:58:11,37.2,251,2,7.18
RD-68269,2025-06-02 16:23:52,70.8,75,1,9.05
RD-10255,2025-06-05 18:04:37,17.2,1302,5,9.7
RD-12077,2025-06-01 04:15:21,76.6,431,3,0.05
RD-50204,2025-06-07 16:14:57,66.5,151,3,6.8
RD-65194,2025-06-06 13:41:04,41.8,78,3,9.91
RD-74461,2025-06-07 18:46:27,15.7,1321,4,3.06
RD-40951,2025-06-01 09:45:10,37.4,393,3,8.25
RD-65814,2025-06-04 18:23:25,17.1,635,4,4.62
RD-65194,2025-06-05 09:29:04,64.6,451,2,1.98
RD-12077,2025-06-05 19:04:36,26.6,215,1,9.01
RD-28356,2025-06-06 18:19:55,32.4,987,3,6.08
RD-38518,2025-06-07 17:39:57,20.7,1192,3,5.15
RD-65194,2025-06-07 07:29:03,18.3,1483,5,7.21
RD-42922,2025-06-01 22:42:27,53.0,505,1,6.03
RD-70214,2025-06-05 17:19:21,18.9,499,4,3.74
RD-63576,2025-06-02 11:01:03,49.0,258,2,4.05
RD-47857,2025-06-04 16:51:28,32.3,196,2,7.43
RD-88054,2025-06-07 23:23:39,76.0,217,3,0.62
RD-28356,2025-06-05 08:28:12,21.0,880,3,9.12
RD-73274,2025-06-07 08:48:34,38.9,1144,5,6.6
RD-10255,2025-06-02 10:00:28,35.6,187,1,9.64
RD-92582,2025-06-03 14:06:39,41.1,160,3,4.2
RD-59852,2025-06-01 17:03:45,34.9,1112,4,5.38
RD-14705,2025-06-07 16:53:07,65.3,331,3,0.89
RD-65814,2025-06-03 18:00:16,22.2,735,3,2.28
RD-92582,2025-06-07 00:52:57,84.0,256,1,5.28
RD-37171,2025-06-04 07:07:46,21.7,1157,5,7.71
RD-65194,2025-06-07 08:32:41,29.5,341,4,7.74
RD-81084,2025-06-04 07:03:06,19.1,1434,3,0.06
RD-15488,2025-06-01 18:57:09,27.7,501,5,7.12
RD-32096,2025-06-07 18:06:15,28.1,1274,3,7.05
RD-94800,2025-06-02 13:45:50,82.6,220,3,1.74
RD-59012,2025-06-02 12:09:36,41.7,329,3,5.82
RD-63576,2025-06-06 09:54:28,44.1,168,3,3.13
RD-80345,2025-06-06 18:24:31,31.4,773,5,3.7
RD-88054,2025-06-01 06:32:21,79.1,467,1,2.86
RD-89613,2025-06-06 08:08:20,5.7,591,3,8.96
RD-59852,2025-06-02 17:51:21,13.3,500,3,8.75
RD-80345,2025-06-04 07:18:41,29.2,1196,4,2.56
RD-47857,2025-06-01 21:12:34,47.2,204,1,8.64
RD-10255,2025-06-07 01:43:21,31.5,423,2,8.27
RD-51757,2025-06-04 07:54:12,25.7,942,3,6.79
RD-92869,2025-06-05 08:56:27,27.2,1508,3,5.72
RD-92869,2025-06-02 06:52:11,32.4,206,1,1.2
RD-89119,2025-06-05 18:36:03,20.9,1462,4,7.67
RD-50199,2025-06-01 17:21:41,31.0,1221,3,9.54
RD-37171,2025-06-07 19:43:45,39.8,17,1,5.43
RD-38518,2025-06-05 00:06:07,49.2,465,3,9.08
RD-88054,2025-06-01 16:33:47,72.2,117,2,4.39
RD-59752,2025-06-05 16:03:36,71.3,78,1,8.19
RD-12077,2025-06-05 13:19:09,71.4,323,1,2.74
RD-41787,2025-06-02 08:18:29,6.6,470,5,8.32
RD-77987,2025-06-07 23:57:42,60.9,293,1,5.89
RD-15488,2025-06-04 21:23:11,53.7,167,3,2.81
RD-94800,2025-06-07 17:02:11,12.7,411,5,0.3
RD-89613,2025-06-07 08:35:01,17.7,1057,3,9.74
RD-40171,2025-06-03 22:16:28,71.4,436,1,0.61
RD-19332,2025-06-01 07:52:34,15.1,1126,3,7.89
RD-59045,2025-06-03 16:47:45,77.2,468,1,0.5
RD-38518,2025-06-02 13:49:38,84.8,59,2,9.34
RD-65194,2025-06-03 18:50:08,39.2,494,4,1.72
RD-51757,2025-06-05 20:22:35,68.4,397,2,0.8
RD-15488,2025-06-05 18:52:38,25.8,856,4,4.42
RD-59045,2025-06-05 01:16:31,34.3,518,3,5.07
RD-14705,2025-06-05 20:35:40,88.7,212,2,7.6
RD-40951,2025-06-06 06:37:26,34.3,464,2,9.87
RD-74461,2025-06-03 18:46:22,33.9,918,3,6.12
RD-30428,2025-06-01 14:09:47,52.5,36,3,6.85
RD-47857,2025-06-01 09:56:52,67.9,502,1,4.99
RD-41935,2025-06-06 08:22:53,29.0,776,5,9.74
RD-77987,2025-06-04 05:09:26,64.5,98,3,5.95
RD-75458,2025-06-05 15:26:40,74.8,427,2,5.74
RD-59012,2025-06-06 18:44:41,28.3,988,4,8.71
RD-65194,2025-06-01 06:57:52,51.6,540,1,7.15
RD-59012,2025-06-03 18:41:11,38.7,1522,5,2.46
RD-50199,2025-06-04 18:31:07,22.1,1078,4,5.22
RD-28356,2025-06-01 18:35:12,34.3,1426,4,1.36
RD-18149,2025-06-02 14:58:34,59.9,261,1,5.55
RD-12077,2025-06-06 16:58:52,78.3,334,1,8.96
RD-19332,2025-06-05 18:13:46,23.9,329,4,9.73
RD-19332,2025-06-02 17:08:12,6.6,1136,5,5.69
RD-12077,2025-06-06 09:41:56,42.3,460,2,5.9
RD-89119,2025-06-03 09:57:07,85.7,441,3,9.4
RD-40171,2025-06-07 18:54:19,40.4,429,5,7.38
RD-14705,2025-06-07 17:35:03,28.9,366,4,2.74
RD-59012,2025-06-06 00:07:58,40.2,341,1,1.03
RD-19332,2025-06-07 12:33:50,29.4,232,2,2.82
RD-42510,2025-06-03 01:18:09,48.8,238,1,2.04
RD-41935,2025-06-02 07:00:49,32.8,1494,5,8.54
RD-11106,2025-06-07 09:02:59,39.3,51,1,4.66
RD-68049,2025-06-05 22:40:32,51.2,21,1,9.06
RD-65194,2025-06-06 07:36:10,33.6,351,4,3.54
RD-89119,2025-06-04 20:42:06,49.3,91,1,0.78
RD-40951,2025-06-01 18:41:58,12.2,740,4,2.58
RD-73274,2025-06-03 19:33:20,84.9,91,3,7.58
RD-70214,2025-06-01 19:48:11,37.9,270,1,0.63
RD-13357,2025-06-03 04:06:34,54.1,432,1,8.81
RD-70214,2025-06-07 20:14:32,85.1,230,3,2.52
RD-41935,2025-06-04 17:43:15,39.0,1037,5,6.32
RD-19332,2025-06-06 17:59:25,24.3,1097,4,9.06
RD-63576,2025-06-06 11:22:51,82.2,73,3,0.28
RD-37171,2025-06-04 07:15:59,31.3,831,4,7.49
RD-89119,2025-06-04 21:42:15,84.3,43,2,9.09
RD-29468,2025-06-06 19:56:35,41.8,317,3,6.33
RD-18149,2025-06-03 19:58:53,70.5,161,2,8.52
RD-60026,2025-06-04 20:28:15,46.0,352,2,6.25
RD-65194,2025-06-07 22:19:13,46.7,118,3,3.57
RD-76046,2025-06-06 18:07:34,22.1,659,5,9.82
RD-40951,2025-06-02 11:08:57,58.1,115,2,2.27
RD-70214,2025-06-04 17:08:53,18.8,329,5,2.18
RD-19332,2025-06-06 09:55:39,34.4,324,1,8.67
RD-89119,2025-06-05 18:30:16,23.5,1301,5,7.22
